"Meetnet";"MeetpuntID";"ID_VBI";"Plot";"OpnameID";"Habitattype";"Habitatsubtype";"SBZH";"Date";"X";"Y";"GRTS_ranking";"PlotWeight_cirkelplot";"StratumWeight";"PlotWeight_vegetatieplot";"Periode";"Phab"
"MHK";"54994";;"Vegetatieplot";"54994";"4030";"4030";"Binnen";"2014-08-29";223869,604;187022,106;54994;1;108,011428571429;;;
"MHK";"60894";;"Vegetatieplot";"60894";"4030";"4030";"Binnen";"2016-11-21";163581,588;226862,114;60894;1;108,011428571429;;;
"MHK";"72690";;"Vegetatieplot";"72690";"4030";"4030";"Binnen";"2014-08-20";239325,527;181326,1;72690;1;108,011428571429;;;
"MHK";"75474";;"Vegetatieplot";"75474";"4030";"4030";"Binnen";"2014-09-01";223197,557;189358,128;75474;1;108,011428571429;;;
"MHK";"77394";;"Vegetatieplot";"77394";"4030";"4030";"Binnen";"2014-08-22";237949,591973;187182,113583;77394;1;108,011428571429;;;
"MHK";"82222";;"Vegetatieplot";"82222";"4030";"4030";"Binnen";"2016-10-21";192733,543;230350,145;82222;0,919626734322581;108,011428571429;;;
"MHK";"8786";;"Vegetatieplot";"8786";"4030";"4030";"Buiten";"2014-09-12";242749,63;192974,109;8786;1;305,75;;;
"MHK";"91122";;"Vegetatieplot";"91122";"4030";"4030";"Binnen";"2017-07-03";238013,594;184814,192;91122;0,574609273274882;108,011428571429;;;
"MHK";"91410";;"Vegetatieplot";"91410";"4030";"4030";"Binnen";"2016-09-27";222621,709;216941,994;91410;0,999970507446378;108,011428571429;;;
"MHK";"92382";;"Vegetatieplot";"92382";"4030";"4030";"Binnen";"2016-10-07";163677,495;225614,127;92382;0,907927863567406;108,011428571429;;;
"MHK";"9938";;"Vegetatieplot";"9938";"4030";"4030";"Binnen";"2014-09-01";223645,611;189070,107;9938;1;108,011428571429;;;
"MHK";"11366482";;"Cirkelplot";"IV2017020914013322";"6120";"6120";"Binnen";"2015-06-03";250436,400761;197215,215474;11366482;30;0,95;;;
"MHK";"11366482";;"Vegetatieplot";"IV2017020914342201";"6120";"6120";"Binnen";"2015-06-03";250436,400761;197215,215474;11366482;;0,95;100;;
"MHK";"14029138";;"Cirkelplot";"IV2017020815060283";"6120";"6120";"Binnen";"2015-06-04";247517,55828;187950,021511;14029138;87;0,95;;;
"MHK";"14029138";;"Vegetatieplot";"IV2017020815451966";"6120";"6120";"Binnen";"2015-06-04";247517,55828;187950,021511;14029138;;0,95;100;;
"MHK";"20320594";;"Cirkelplot";"IV2017020911173410";"6120";"6120";"Binnen";"2015-06-04";247517,621945;188014,024257;20320594;32;0,95;;;
"MHK";"20320594";;"Vegetatieplot";"IV2017020912043705";"6120";"6120";"Binnen";"2015-06-04";247517,621945;188014,024257;20320594;;0,95;100;;
"MHK";"4501586";;"Cirkelplot";"IV2017020915002276";"6120";"6120";"Binnen";"2015-06-03";250126,076644;196934,115952;4501586;30;0,95;;;
"MHK";"4501586";;"Vegetatieplot";"IV2017020916182461";"6120";"6120";"Binnen";"2015-06-03";250126,076644;196934,115952;4501586;;0,95;100;;
"MHK";"116950";;"Cirkelplot";"IV2017012013020416";"6230";"6230_ha";"Binnen";"2016-09-06";176893,891734;217390,23466;116950;100;9,30666666666667;;;
"MHK";"116950";;"Vegetatieplot";"IV2017012013095674";"6230";"6230_ha";"Binnen";"2016-09-06";176893,891734;217390,23466;116950;;9,30666666666667;100;;
"MHK";"141010";;"Cirkelplot";"IV2017012521020429";"6230";"6230_ha";"Binnen";"2016-08-18";223741,583583;189870,335566;141010;50;9,30666666666667;;;
"MHK";"141010";;"Vegetatieplot";"IV2017012521104081";"6230";"6230_ha";"Binnen";"2016-08-18";223741,583583;189870,335566;141010;;9,30666666666667;100;;
"MHK";"1711014";;"Vegetatieplot";"IV2017020120160542";"6230";"6230_ha";"Binnen";"2016-08-23";190141,591973;182094,113583;1711014;;9,30666666666667;30;;
"MHK";"220882";;"Cirkelplot";"IV2017012611170830";"6230";"6230_ha";"Binnen";"2016-08-18";224157,728228;190094,220201;220882;50;9,30666666666667;;;
"MHK";"220882";;"Vegetatieplot";"IV2017012611360478";"6230";"6230_ha";"Binnen";"2016-08-18";224157,728228;190094,220201;220882;;9,30666666666667;100;;
"MHK";"315329";;"Cirkelplot";"IV2017012015481765";"6230";"6230_ha";"Buiten";"2016-08-30";78493,7456862;202478,285475;315329;100;25,5333333333333;;;
"MHK";"315329";;"Vegetatieplot";"IV2017012016215306";"6230";"6230_ha";"Buiten";"2016-08-30";78493,7456862;202478,285475;315329;;25,5333333333333;100;;
"MHK";"379094";;"Cirkelplot";"IV2017012012273378";"6230";"6230_ha";"Binnen";"2016-09-06";177085,516616;217485,966891;379094;100;9,30666666666667;;;
"MHK";"379094";;"Vegetatieplot";"IV2017012012433410";"6230";"6230_ha";"Binnen";"2016-09-06";177085,516616;217485,966891;379094;;9,30666666666667;100;;
"MHK";"423762";;"Cirkelplot";"IV2017010611111454";"6230";"6230_ha";"Binnen";"2016-08-17";242842,768566;196003,376187;423762;70;9,30666666666667;;;
"MHK";"423762";;"Vegetatieplot";"IV2017010613221989";"6230";"6230_ha";"Binnen";"2016-08-17";242842,768566;196003,376187;423762;;9,30666666666667;100;;
"MHK";"544902";;"Cirkelplot";"IV2017021012213856";"6230";"6230_ha";"Binnen";"2015-06-25";180157,922775;182126,280216;544902;98;9,30666666666667;;;
"MHK";"544902";;"Vegetatieplot";"IV2017021012413096";"6230";"6230_ha";"Binnen";"2015-06-25";180157,922775;182126,280216;544902;;9,30666666666667;100;;
"MHK";"583378";;"Cirkelplot";"IV2017011916524752";"6230";"6230_ha";"Binnen";"2016-08-18";223773,675142;189774,317226;583378;50;9,30666666666667;;;
"MHK";"583378";;"Vegetatieplot";"IV2017011919322195";"6230";"6230_ha";"Binnen";"2016-08-18";223773,675142;189774,317226;583378;;9,30666666666667;100;;
"MHK";"59090";;"Cirkelplot";"IV2017012522043706";"6230";"6230_ha";"Binnen";"2016-08-18";224157,699539;189710,241778;59090;10;9,30666666666667;;;
"MHK";"59090";;"Vegetatieplot";"IV2017012522232265";"6230";"6230_ha";"Binnen";"2016-08-18";224157,699539;189710,241778;59090;;9,30666666666667;100;;
"MHK";"619506";;"Cirkelplot";"IV2017013015545827";"6230";"6230_ha";"Buiten";"2016-08-25";236605,591973;183342,113583;619506;50;25,5333333333333;;;
"MHK";"619506";;"Vegetatieplot";"IV2017013016040477";"6230";"6230_ha";"Buiten";"2016-08-25";236605,591973;183342,113583;619506;;25,5333333333333;100;;
"MHK";"641238";;"Cirkelplot";"IV2017012013475483";"6230";"6230_ha";"Binnen";"2016-09-06";176701,501326;217134,036237;641238;100;9,30666666666667;;;
"MHK";"641238";;"Vegetatieplot";"IV2017012013585970";"6230";"6230_ha";"Binnen";"2016-09-06";176701,501326;217134,036237;641238;;9,30666666666667;100;;
"MHK";"648914";;"Cirkelplot";"IV2017012613411763";"6230";"6230_ha";"Binnen";"2016-08-18";224285,553688;189710,051691;648914;50;9,30666666666667;;;
"MHK";"648914";;"Vegetatieplot";"IV2017012613530004";"6230";"6230_ha";"Binnen";"2016-08-18";224285,553688;189710,051691;648914;;9,30666666666667;100;;
"MHK";"654598";;"Cirkelplot";"IV2017021414213854";"6230";"6230_ha";"Buiten";"2016-08-25";166880,824775;164038,384026;654598;50;25,5333333333333;;;
"MHK";"654598";;"Vegetatieplot";"IV2017021414350820";"6230";"6230_ha";"Buiten";"2016-08-25";166880,824775;164038,384026;654598;;25,5333333333333;100;;
"MHK";"721906";;"Cirkelplot";"IV2017011813083530";"6230";"6230_ha";"Binnen";"2016-07-29";238013,584206;183118,028648;721906;40;9,30666666666667;;;
"MHK";"721906";;"Vegetatieplot";"IV2017011813535331";"6230";"6230_ha";"Binnen";"2016-07-29";238013,584206;183118,028648;721906;;9,30666666666667;100;;
"MHK";"745170";;"Cirkelplot";"IV2017012312301685";"6230";"6230_ha";"Binnen";"2016-08-18";223869,46554;190126,09923;745170;50;9,30666666666667;;;
"MHK";"745170";;"Vegetatieplot";"IV2017012312531726";"6230";"6230_ha";"Binnen";"2016-08-18";223869,46554;190126,09923;745170;;9,30666666666667;100;;
"MHK";"783954";;"Cirkelplot";"IV2018030715412818";"6230";"6230_ha";"Binnen";"2017-06-30";239549,650833;186670,236523;783954;28;9,30666666666667;;;
"MHK";"783954";;"Vegetatieplot";"IV2018030715551163";"6230";"6230_ha";"Binnen";"2017-06-30";239549,650833;186670,236523;783954;;9,30666666666667;100;;
"MHK";"89810";;"Cirkelplot";"IV2017012613001528";"6230";"6230_ha";"Binnen";"2016-08-18";224349,79904;189934,135965;89810;50;9,30666666666667;;;
"MHK";"89810";;"Vegetatieplot";"IV2017012613170767";"6230";"6230_ha";"Binnen";"2016-08-18";224349,79904;189934,135965;89810;;9,30666666666667;100;;
"MHK";"1022766";;"Cirkelplot";"IV2017021314354987";"6230";"6230_hmo";"Binnen";"2015-06-10";195581,591973;228014,113583;1022766;30;5,635;;;
"MHK";"1022766";;"Vegetatieplot";"IV2017021315595672";"6230";"6230_hmo";"Binnen";"2015-06-10";195581,591973;228014,113583;1022766;;5,635;100;;
"MHK";"1036446";;"Cirkelplot";"IV2017112908192809";"6230";"6230_hmo";"Binnen";"2017-07-12";170109,979663;224478,906724;1036446;40;5,635;;;
"MHK";"1036446";;"Vegetatieplot";"IV2017112908460816";"6230";"6230_hmo";"Binnen";"2017-07-12";170109,979663;224478,906724;1036446;;5,635;100;;
"MHK";"1150886";;"Cirkelplot";"IV2017012615432844";"6230";"6230_hmo";"Binnen";"2016-07-19";186145,668783;180300,91448;1150886;96;5,635;;;
"MHK";"1150886";;"Vegetatieplot";"IV2017012620054742";"6230";"6230_hmo";"Binnen";"2016-07-19";186145,668783;180300,91448;1150886;;5,635;100;;
"MHK";"1216422";;"Cirkelplot";"IV2017012620463014";"6230";"6230_hmo";"Binnen";"2016-07-19";186397,499369;179981,78902;1216422;90;5,635;;;
"MHK";"1216422";;"Vegetatieplot";"IV2017012620573892";"6230";"6230_hmo";"Binnen";"2016-07-19";186397,499369;179981,78902;1216422;;5,635;100;;
"MHK";"1436718";;"Cirkelplot";"IV2017012713261758";"6230";"6230_hmo";"Binnen";"2016-06-20";193927,761604;218669,6417;1436718;75;5,635;;;
"MHK";"1436718";;"Vegetatieplot";"IV2017012714021766";"6230";"6230_hmo";"Binnen";"2016-06-20";193927,761604;218669,6417;1436718;;5,635;100;;
"MHK";"1436882";;"Cirkelplot";"IV2017011816484258";"6230";"6230_hmo";"Binnen";"2016-09-02";224760,703614;194874,398275;1436882;20;5,635;;;
"MHK";"1436882";;"Vegetatieplot";"IV2017011817212208";"6230";"6230_hmo";"Binnen";"2016-09-02";224760,703614;194874,398275;1436882;;5,635;50;;
"MHK";"1474526";;"Cirkelplot";"IV2017021416262329";"6230";"6230_hmo";"Binnen";"2016-08-04";159517,59157;225742,114148;1474526;10;5,635;;;
"MHK";"1474526";;"Vegetatieplot";"IV2017021416585251";"6230";"6230_hmo";"Binnen";"2016-08-04";159517,59157;225742,114148;1474526;;5,635;100;;
"MHK";"1566033";;"Cirkelplot";"IV2017012709211647";"6230";"6230_hmo";"Binnen";"2016-09-05";51097,5298457;168969,230773;1566033;100;5,635;;;
"MHK";"1566033";;"Vegetatieplot";"IV2017012709294069";"6230";"6230_hmo";"Binnen";"2016-09-05";51097,5298457;168969,230773;1566033;;5,635;100;;
"MHK";"1884126";;"Cirkelplot";"IV2017021417070556";"6230";"6230_hmo";"Binnen";"2016-08-02";159453,591973;226094,113583;1884126;100;5,635;;;
"MHK";"1884126";;"Vegetatieplot";"IV2017021417294457";"6230";"6230_hmo";"Binnen";"2016-08-02";159453,591973;226094,113583;1884126;;5,635;100;;
"MHK";"207406";;"Cirkelplot";"IV2017012709434540";"6230";"6230_hmo";"Binnen";"2016-09-19";194959,736302;223565,61834;207406;35;5,635;;;
"MHK";"207406";;"Vegetatieplot";"IV2017012710254898";"6230";"6230_hmo";"Binnen";"2016-09-19";194959,736302;223565,61834;207406;;5,635;100;;
"MHK";"2133734";;"Cirkelplot";"IV2017011915010675";"6230";"6230_hmo";"Buiten";"2016-07-26";216958,356807;185550,673271;2133734;90;5,86666666666667;;;
"MHK";"2133734";;"Vegetatieplot";"IV2017011916185487";"6230";"6230_hmo";"Buiten";"2016-07-26";216958,356807;185550,673271;2133734;;5,86666666666667;100;;
"MHK";"2133926";;"Cirkelplot";"IV2018030511543075";"6230";"6230_hmo";"Binnen";"2017-07-20";186084,29873;179851,558463;2133926;50;5,635;;;
"MHK";"2133926";;"Vegetatieplot";"IV2018030512111847";"6230";"6230_hmo";"Binnen";"2017-07-20";186084,29873;179851,558463;2133926;;5,635;100;;
"MHK";"2264998";;"Cirkelplot";"IV2018030513285216";"6230";"6230_hmo";"Binnen";"2017-07-20";186457,933817;180070,354063;2264998;100;5,635;;;
"MHK";"2264998";;"Vegetatieplot";"IV2018030513530737";"6230";"6230_hmo";"Binnen";"2017-07-20";186457,933817;180070,354063;2264998;;5,635;100;;
"MHK";"2334854";;"Cirkelplot";"IV2017120111560343";"6230";"6230_hmo";"Binnen";"2017-06-29";180063,531102;184824,045604;2334854;79;5,635;;;
"MHK";"2334854";;"Vegetatieplot";"IV2017120112090282";"6230";"6230_hmo";"Binnen";"2017-06-29";180063,531102;184824,045604;2334854;;5,635;100;;
"MHK";"2438198";;"Cirkelplot";"IV2017010911112595";"6230";"6230_hmo";"Binnen";"2015-06-11";197821,591973;189902,113583;2438198;50;5,635;;;
"MHK";"2438198";;"Vegetatieplot";"IV2017010911343112";"6230";"6230_hmo";"Binnen";"2015-06-11";197821,591973;189902,113583;2438198;;5,635;100;;
"MHK";"300649";;"Cirkelplot";"IV2017012016374726";"6230";"6230_hmo";"Binnen";"2016-08-31";129117,874253;214958,227245;300649;100;5,635;;;
"MHK";"300649";;"Vegetatieplot";"IV2017012016550624";"6230";"6230_hmo";"Binnen";"2016-08-31";129117,874253;214958,227245;300649;;5,635;100;;
"MHK";"309458";;"Cirkelplot";"IV2018030417514439";"6230";"6230_hmo";"Binnen";"2017-08-17";219324,307962;198636,24248;309458;90;5,635;;;
"MHK";"309458";;"Vegetatieplot";"IV2018030418071744";"6230";"6230_hmo";"Binnen";"2017-08-17";219324,307962;198636,24248;309458;;5,635;100;;
"MHK";"3276198";;"Cirkelplot";"IV2017020121010797";"6230";"6230_hmo";"Buiten";"2016-08-23";188662,648264;175128,216295;3276198;50;5,86666666666667;;;
"MHK";"3276198";;"Vegetatieplot";"IV2017020121221303";"6230";"6230_hmo";"Buiten";"2016-08-23";188662,648264;175128,216295;3276198;;5,86666666666667;50;;
"MHK";"487606";;"Cirkelplot";"IV2017020211023566";"6230";"6230_hmo";"Buiten";"2016-08-19";209021,430143;196782,24602;487606;70;5,86666666666667;;;
"MHK";"487606";;"Vegetatieplot";"IV2017020211373000";"6230";"6230_hmo";"Buiten";"2016-08-19";209021,430143;196782,24602;487606;;5,86666666666667;100;;
"MHK";"743982";;"Cirkelplot";"IV2017012711292443";"6230";"6230_hmo";"Binnen";"2016-09-19";194077,725312;225710,133842;743982;100;5,635;;;
"MHK";"743982";;"Vegetatieplot";"IV2017012711431363";"6230";"6230_hmo";"Binnen";"2016-09-19";194077,725312;225710,133842;743982;;5,635;100;;
"MHK";"753630";;"Cirkelplot";"IV2017021414444810";"6230";"6230_hmo";"Binnen";"2016-09-19";160126,35798;225579,368383;753630;90;5,635;;;
"MHK";"753630";;"Vegetatieplot";"IV2017021415171476";"6230";"6230_hmo";"Binnen";"2016-09-19";160126,35798;225579,368383;753630;;5,635;100;;
"MHK";"823129";;"Cirkelplot";"IV2017112912245580";"6230";"6230_hmo";"Binnen";"2017-07-10";118205,776465;185709,911154;823129;74;5,635;;;
"MHK";"823129";;"Vegetatieplot";"IV2017112912580483";"6230";"6230_hmo";"Binnen";"2017-07-10";118205,776465;185709,911154;823129;;5,635;100;;
"MHK";"979286";;"Cirkelplot";"IV2017021415415208";"6230";"6230_hmo";"Binnen";"2016-08-24";184420,209363;190611,277132;979286;100;5,635;;;
"MHK";"979286";;"Vegetatieplot";"IV2017021415590760";"6230";"6230_hmo";"Binnen";"2016-08-24";184420,209363;190611,277132;979286;;5,635;100;;
"MHK";"1040518";;"Cirkelplot";"IV2017120112213868";"6230";"6230_hn";"Binnen";"2017-06-29";180381,750668;184493,998076;1040518;73;7,67647058823529;;;
"MHK";"1040518";;"Vegetatieplot";"IV2017120112565263";"6230";"6230_hn";"Binnen";"2017-06-29";180381,750668;184493,998076;1040518;;7,67647058823529;100;;
"MHK";"1085366";;"Cirkelplot";"IV2018030414484080";"6230";"6230_hn";"Binnen";"2017-07-31";217214,90151;197709,734603;1085366;62;7,67647058823529;;;
"MHK";"1085366";;"Vegetatieplot";"IV2018030415500950";"6230";"6230_hn";"Binnen";"2017-07-31";217214,90151;197709,734603;1085366;;7,67647058823529;100;;
"MHK";"1115122";;"Cirkelplot";"IV2017013013460448";"6230";"6230_hn";"Buiten";"2016-08-25";237159,797735;183637,42403;1115122;70;9,9;;;
"MHK";"1115122";;"Vegetatieplot";"IV2017013015085454";"6230";"6230_hn";"Buiten";"2016-08-25";237159,797735;183637,42403;1115122;;9,9;100;;
"MHK";"1428270";;"Cirkelplot";"IV2017112913404044";"6230";"6230_hn";"Buiten";"2017-06-26";196637,591973;229230,113583;1428270;47;9,9;;;
"MHK";"1428270";;"Vegetatieplot";"IV2017112913583445";"6230";"6230_hn";"Buiten";"2017-06-26";196637,591973;229230,113583;1428270;;9,9;100;;
"MHK";"1443378";;"Cirkelplot";"IV2018022813474152";"6230";"6230_hn";"Buiten";"2017-07-27";234884,988615;182288,994494;1443378;53;9,9;;;
"MHK";"1443378";;"Vegetatieplot";"IV2018030220035638";"6230";"6230_hn";"Buiten";"2017-07-27";234884,988615;182288,994494;1443378;;9,9;100;;
"MHK";"1711014";;"Cirkelplot";"IV2017020116071546";"6230";"6230_hn";"Binnen";"2016-08-23";190141,591973;182094,113583;1711014;70;7,67647058823529;;;
"MHK";"19510";;"Cirkelplot";"IV2017010616490548";"6230";"6230_hn";"Buiten";"2016-09-08";198481,708657;188018,678242;19510;50;9,9;;;
"MHK";"19510";;"Vegetatieplot";"IV2017010617551993";"6230";"6230_hn";"Buiten";"2016-09-08";198481,708657;188018,678242;19510;;9,9;100;;
"MHK";"201006";;"Cirkelplot";"IV2017012010235498";"6230";"6230_hn";"Binnen";"2016-06-27";191172,272596;230421,097573;201006;47;7,67647058823529;;;
"MHK";"201006";;"Vegetatieplot";"IV2017012011231757";"6230";"6230_hn";"Binnen";"2016-06-27";191172,272596;230421,097573;201006;;7,67647058823529;100;;
"MHK";"2813697";;"Cirkelplot";"IV2017120113271520";"6230";"6230_hn";"Binnen";"2017-09-25";60829,4695787;204717,957076;2813697;45;7,67647058823529;;;
"MHK";"2813697";;"Vegetatieplot";"IV2017120114192219";"6230";"6230_hn";"Binnen";"2017-09-25";60829,4695787;204717,957076;2813697;;7,67647058823529;80;;
"MHK";"311262";;"Cirkelplot";"IV2017021510114273";"6230";"6230_hn";"Binnen";"2015-07-28";159369,777366;225809,435353;311262;100;7,67647058823529;;;
"MHK";"311262";;"Vegetatieplot";"IV2017021511162976";"6230";"6230_hn";"Binnen";"2015-07-28";159369,777366;225809,435353;311262;;7,67647058823529;100;;
"MHK";"323154";;"Cirkelplot";"IV2017011212263384";"6230";"6230_hn";"Buiten";"2016-07-29";238346,77185;187353,515041;323154;40;9,9;;;
"MHK";"323154";;"Vegetatieplot";"IV2017011215122813";"6230";"6230_hn";"Buiten";"2016-07-29";238346,77185;187353,515041;323154;;9,9;100;;
"MHK";"332786";;"Cirkelplot";"IV2018030221003731";"6230";"6230_hn";"Buiten";"2017-07-27";235902,001813;183791,32569;332786;47;9,9;;;
"MHK";"332786";;"Vegetatieplot";"IV2018030221161700";"6230";"6230_hn";"Buiten";"2017-07-27";235902,001813;183791,32569;332786;;9,9;100;;
"MHK";"340978";;"Cirkelplot";"IV2017013110020007";"6230";"6230_hn";"Buiten";"2016-08-25";235709,591973;182542,113583;340978;100;9,9;;;
"MHK";"340978";;"Vegetatieplot";"IV2017020111393906";"6230";"6230_hn";"Buiten";"2016-08-25";235709,591973;182542,113583;340978;;9,9;100;;
"MHK";"3734950";;"Cirkelplot";"IV2018030514502970";"6230";"6230_hn";"Buiten";"2017-07-20";188628,083039;175090,510851;3734950;83;9,9;;;
"MHK";"3734950";;"Vegetatieplot";"IV2018030514594211";"6230";"6230_hn";"Buiten";"2017-07-20";188628,083039;175090,510851;3734950;;9,9;100;;
"MHK";"414646";;"Cirkelplot";"IV2017022013575286";"6230";"6230_hn";"Binnen";"2015-08-18";215965,591973;198702,113583;414646;100;7,67647058823529;;;
"MHK";"414646";;"Vegetatieplot";"IV2017022014150360";"6230";"6230_hn";"Binnen";"2015-08-18";215965,591973;198702,113583;414646;;7,67647058823529;100;;
"MHK";"530734";;"Cirkelplot";"IV2017010511460749";"6230";"6230_hn";"Binnen";"2016-06-27";191421,662118;231822,22665;530734;100;7,67647058823529;;;
"MHK";"530734";;"Vegetatieplot";"IV2017010512181008";"6230";"6230_hn";"Binnen";"2016-06-27";191421,662118;231822,22665;530734;;7,67647058823529;100;;
"MHK";"540658";;"Cirkelplot";"IV2017011814163232";"6230";"6230_hn";"Binnen";"2016-07-29";240250,566981;183174,112611;540658;80;7,67647058823529;;;
"MHK";"540658";;"Vegetatieplot";"IV2017011816230130";"6230";"6230_hn";"Binnen";"2016-07-29";240250,566981;183174,112611;540658;;7,67647058823529;100;;
"MHK";"576302";;"Cirkelplot";"IV2017012017101191";"6230";"6230_hn";"Binnen";"2016-09-13";196834,2935;229517,839203;576302;70;7,67647058823529;;;
"MHK";"576302";;"Vegetatieplot";"IV2017012017312649";"6230";"6230_hn";"Binnen";"2016-09-13";196834,2935;229517,839203;576302;;7,67647058823529;100;;
"MHK";"58433";;"Cirkelplot";"IV2017012712420281";"6230";"6230_hn";"Binnen";"2016-09-05";76315,364433;198871,14841;58433;30;7,67647058823529;;;
"MHK";"58433";;"Vegetatieplot";"IV2017012713022515";"6230";"6230_hn";"Binnen";"2016-09-05";76315,364433;198871,14841;58433;;7,67647058823529;75;;
"MHK";"627922";;"Cirkelplot";"IV2017013011553027";"6230";"6230_hn";"Binnen";"2016-09-09";219486,338379;196748,438872;627922;50;7,67647058823529;;;
"MHK";"627922";;"Vegetatieplot";"IV2017013012265239";"6230";"6230_hn";"Binnen";"2016-09-09";219486,338379;196748,438872;627922;;7,67647058823529;100;;
"MHK";"781906";;"Cirkelplot";"IV2017011312251730";"6230";"6230_hn";"Binnen";"2016-08-03";238557,036513;187181,168323;781906;70;7,67647058823529;;;
"MHK";"781906";;"Vegetatieplot";"IV2017011812094287";"6230";"6230_hn";"Binnen";"2016-08-03";238557,036513;187181,168323;781906;;7,67647058823529;100;;
"MHK";"842030";;"Cirkelplot";"IV2017010510420097";"6230";"6230_hn";"Binnen";"2016-06-27";190621,446661;231502,124965;842030;100;7,67647058823529;;;
"MHK";"842030";;"Vegetatieplot";"IV2017010511152189";"6230";"6230_hn";"Binnen";"2016-06-27";190621,446661;231502,124965;842030;;7,67647058823529;100;;
"MHK";"857298";;"Cirkelplot";"IV2017013011050597";"6230";"6230_hn";"Binnen";"2016-09-09";219297,999493;197167,077173;857298;70;7,67647058823529;;;
"MHK";"857298";;"Vegetatieplot";"IV2017013011141972";"6230";"6230_hn";"Binnen";"2016-09-09";219297,999493;197167,077173;857298;;7,67647058823529;100;;
"MHK";"87250";;"Cirkelplot";"IV2017013013060304";"6230";"6230_hn";"Binnen";"2016-09-09";220105,392784;196806,712458;87250;30;7,67647058823529;;;
"MHK";"87250";;"Vegetatieplot";"IV2017013013143717";"6230";"6230_hn";"Binnen";"2016-09-09";220105,392784;196806,712458;87250;;7,67647058823529;100;;
"MHK";"983990";;"Cirkelplot";"IV2018030416111323";"6230";"6230_hn";"Binnen";"2017-08-17";214845,430345;201357,93844;983990;100;7,67647058823529;;;
"MHK";"983990";;"Vegetatieplot";"IV2018030416251801";"6230";"6230_hn";"Binnen";"2017-08-17";214845,430345;201357,93844;983990;;7,67647058823529;100;;
