"Meetnet";"ID";"IDPlots";"Jaar";"Habitattype";"Habitatsubtype";"Versie";"SBZH";"DatasetToestand";"PlotWeightToestand";"StratumWeightToestand";"WeightCombToestand";"DatasetTrend";"PlotWeightTrend";"StratumWeightTrend";"WeightCombTrend";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek";"Index";"Index_zb"
"PINK";"IV2017100113000652";"ty_07";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113000653";"ty_07";2014;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,648;1
"PINK";"IV2017100113000653";"ty_07";2014;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113000654";"ty_08";2009;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,616;1
"PINK";"IV2017100113000654";"ty_08";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113000655";"ty_08";2014;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,573;1
"PINK";"IV2017100113000655";"ty_08";2014;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113000656";"ty_09";2009;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,409;0,46
"PINK";"IV2017100113000656";"ty_09";2009;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,316;0,304
"PINK";"IV2017100113000657";"ty_09";2014;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,418;0,636
"PINK";"IV2017100113000657";"ty_09";2014;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,32;0,422
"PINK";"IV2017100113000658";"ty_10";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,096;1
"PINK";"IV2017100113000658";"ty_10";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,231;0,667
"PINK";"IV2017100113000659";"ty_10";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,143;1
"PINK";"IV2017100113000659";"ty_10";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,231;0,667
"PINK";"IV2017100113000660";"ty_11";2007;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;1;80;0;0,36;0,45
"PINK";"IV2017100113000660";"ty_11";2007;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;1;60;0;0,088;0,147
"PINK";"IV2017100113000661";"ty_11";2013;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;1;80;0;0,418;0,434
"PINK";"IV2017100113000661";"ty_11";2013;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;1;60;0;0,148;0,136
"PINK";"IV2017100113000662";"ty_12";2008;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,151;0,967
"PINK";"IV2017100113000662";"ty_12";2008;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,226;0,644
"PINK";"IV2017100113000663";"ty_12";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,191;0,933
"PINK";"IV2017100113000663";"ty_12";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,216;0,622
"PINK";"IV2017100113000664";"ty_13";2007;2170;"2170";"Versie 2.0";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;4;4;0;100;1;0,503;0,667
"PINK";"IV2017100113000664";"ty_13";2007;2170;"2170";"Versie 3";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;5;5;0;100;1;0,657;0,5
"PINK";"IV2017100113000665";"ty_13";2012;2170;"2170";"Versie 2.0";"Binnen";TRUE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;4;4;0;100;1;0,455;0,6
"PINK";"IV2017100113000665";"ty_13";2012;2170;"2170";"Versie 3";"Binnen";TRUE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;4;5;1;80;0;0,638;0,489
"PINK";"IV2017100113000666";"ty_14";2007;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,246;0,518
"PINK";"IV2017100113000666";"ty_14";2007;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,206;0,343
"PINK";"IV2017100113000667";"ty_14";2012;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,442;0,49
"PINK";"IV2017100113000667";"ty_14";2012;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,261;0,324
"PINK";"IV2017100113000668";"ty_14";2015;2190;"2190_mp";"Versie 2.0";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,466;0,555
"PINK";"IV2017100113000668";"ty_14";2015;2190;"2190_mp";"Versie 3";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,287;0,367
"PINK";"IV2017100113000669";"ty_15";2009;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,17;0,61
"PINK";"IV2017100113000669";"ty_15";2009;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;9;1;55,5555555555556;0;0,17;0,26
"PINK";"IV2017100113000670";"ty_15";2012;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;1;62,5;0;0,171;0,459
"PINK";"IV2017100113000670";"ty_15";2012;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;9;1;55,5555555555556;0;0,123;0,202
"PINK";"IV2017100113000671";"ty_15";2015;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;1;62,5;0;0,111;0,382
"PINK";"IV2017100113000671";"ty_15";2015;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;9;1;55,5555555555556;0;0,073;0,101
"PINK";"IV2017100113000672";"ty_16";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,302;0,983
"PINK";"IV2017100113000672";"ty_16";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,281;0,656
"PINK";"IV2017100113000673";"ty_16";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,322;0,967
"PINK";"IV2017100113000673";"ty_16";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;7;9;0;77,7777777777778;1;0,33;0,645
"PINK";"IV2017100113000674";"ty_17";2009;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;1;50;0;0,119;0,339
"PINK";"IV2017100113000674";"ty_17";2009;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;9;1;55,5555555555556;0;0,075;0,102
"PINK";"IV2017100113000675";"ty_17";2014;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,338;0,886
"PINK";"IV2017100113000675";"ty_17";2014;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,205;0,5
"PINK";"IV2017100113000676";"ty_18";2008;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,15;0,833
"PINK";"IV2017100113000676";"ty_18";2008;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,192;0,556
"PINK";"IV2017100113000677";"ty_18";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,191;0,933
"PINK";"IV2017100113000677";"ty_18";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,212;0,622
"PINK";"IV2017100113000678";"ty_19";2009;2170;"2170";"Versie 2.0";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;0;4;1;0;0;-0,665;-0,087
"PINK";"IV2017100113000678";"ty_19";2009;2170;"2170";"Versie 3";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;2;5;1;40;0;0,009;0,355
"PINK";"IV2017100113000679";"ty_19";2014;2170;"2170";"Versie 2.0";"Binnen";TRUE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;1;4;1;25;0;-0,322;-0,648
"PINK";"IV2017100113000679";"ty_19";2014;2170;"2170";"Versie 3";"Binnen";TRUE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;2;5;1;40;0;0,068;0,137
"PINK";"IV2017100113000680";"ty_20";2008;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,114;0,883
"PINK";"IV2017100113000680";"ty_20";2008;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,203;0,589
"PINK";"IV2017100113000681";"ty_20";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,083;0,5
"PINK";"IV2017100113000681";"ty_20";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,12;0,333
"PINK";"IV2017100113000682";"ty_21";2013;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,214;0,95
"PINK";"IV2017100113000682";"ty_21";2013;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,267;0,634
"PINK";"IV2017100113000689";"wn_01";2007;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,368;0,564
"PINK";"IV2017100113000689";"wn_01";2007;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,224;0,374
"PINK";"IV2017100113000690";"wn_01";2013;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,496;0,63
"PINK";"IV2017100113000690";"wn_01";2013;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,384;0,418
"PINK";"IV2017100113000693";"wn_03";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,327;0,983
"PINK";"IV2017100113000693";"wn_03";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,306;0,656
"PINK";"IV2017100113000694";"wn_03";2013;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,336;0,983
"PINK";"IV2017100113000694";"wn_03";2013;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,299;0,633
"PINK";"IV2017100113000695";"wn_04";2009;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,311;0,837
"PINK";"IV2017100113000695";"wn_04";2009;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,26;0,535
"PINK";"IV2017100113000696";"wn_04";2013;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,365;0,917
"PINK";"IV2017100113000696";"wn_04";2013;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,37;0,612
"PINK";"IV2017100113000697";"wn_05";2007;2170;"2170";"Versie 2.0";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;4;4;0;100;1;0,528;0,901
"PINK";"IV2017100113000697";"wn_05";2007;2170;"2170";"Versie 3";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;5;5;0;100;1;0,769;0,851
"PINK";"IV2017100113000698";"wn_05";2013;2170;"2170";"Versie 2.0";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;3;4;0;75;1;0,188;0,675
"PINK";"IV2017100113000698";"wn_05";2013;2170;"2170";"Versie 3";"Binnen";FALSE;1;6,88181818181818;6,88181818181818;TRUE;1;7,57;7,57;4;5;0;80;1;0,367;0,512
"PINK";"IV2017100113000699";"wn_06";2008;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,451;0,438
"PINK";"IV2017100113000699";"wn_06";2008;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,307;0,289
"PINK";"IV2017100113000700";"wn_06";2013;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,425;0,52
"PINK";"IV2017100113000700";"wn_06";2013;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,273;0,344
"PINK";"IV2017100113000701";"wn_07";2008;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,452;0,482
"PINK";"IV2017100113000701";"wn_07";2008;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,258;0,318
"PINK";"IV2017100113000702";"wn_07";2013;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,454;0,57
"PINK";"IV2017100113000702";"wn_07";2013;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,293;0,378
"PINK";"IV2017100113000703";"wn_08";1998;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;2;5;1;40;0;-0,29;-0,226
"PINK";"IV2017100113000703";"wn_08";1998;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;1;60;0;-0,09;-0,151
"PINK";"IV2017100113000704";"wn_08";1999;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;-0,045;0,153
"PINK";"IV2017100113000704";"wn_08";1999;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,06;0,099
"PINK";"IV2017100113000705";"wn_08";2000;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,28;0,222
"PINK";"IV2017100113000705";"wn_08";2000;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,087;0,145
"PINK";"IV2017100113000706";"wn_08";2001;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,307;0,505
"PINK";"IV2017100113000706";"wn_08";2001;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,2;0,334
"PINK";"IV2017100113000707";"wn_08";2002;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,235;0,62
"PINK";"IV2017100113000707";"wn_08";2002;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,247;0,412
"PINK";"IV2017100113000708";"wn_08";2003;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,391;0,62
"PINK";"IV2017100113000708";"wn_08";2003;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,247;0,412
"PINK";"IV2017100113000709";"wn_08";2004;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,341;0,654
"PINK";"IV2017100113000709";"wn_08";2004;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,26;0,434
"PINK";"IV2017100113000710";"wn_08";2005;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,306;0,567
"PINK";"IV2017100113000710";"wn_08";2005;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,225;0,376
"PINK";"IV2017100113000711";"wn_08";2006;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,213;0,534
"PINK";"IV2017100113000711";"wn_08";2006;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,008;0,354
"PINK";"IV2017100113000712";"wn_08";2010;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,223;0,579
"PINK";"IV2017100113000712";"wn_08";2010;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;-0,014;0,384
"PINK";"IV2017100113000713";"wn_08";2014;2190;"2190_mp";"Versie 2.0";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,047;0,567
"PINK";"IV2017100113000713";"wn_08";2014;2190;"2190_mp";"Versie 3";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;-0,008;0,376
"PINK";"IV2017100113000714";"wn_09";1998;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,658;-0,979
"PINK";"IV2017100113000714";"wn_09";1998;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;2;5;2;40;0;-0,592;-0,653
"PINK";"IV2017100113000715";"wn_09";1998;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,794;-0,986
"PINK";"IV2017100113000715";"wn_09";1998;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,639;-0,657
"PINK";"IV2017100113000716";"wn_09";1998;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;0;5;2;0;0;-0,751;-0,807
"PINK";"IV2017100113000716";"wn_09";1998;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,59;-0,538
"PINK";"IV2017100113000717";"wn_09";2000;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,501;-0,418
"PINK";"IV2017100113000717";"wn_09";2000;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,482;-0,432
"PINK";"IV2017100113000718";"wn_09";2002;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;2;5;1;40;0;-0,14;0,016
"PINK";"IV2017100113000718";"wn_09";2002;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;1;60;0;-0,115;0,008
"PINK";"IV2017100113000719";"wn_09";2004;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,287;0,57
"PINK";"IV2017100113000719";"wn_09";2004;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,167;0,378
"PINK";"IV2017100113000720";"wn_09";2006;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,175;0,574
"PINK";"IV2017100113000720";"wn_09";2006;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,006;0,381
"PINK";"IV2017100113000721";"wn_09";2010;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,397;0,567
"PINK";"IV2017100113000721";"wn_09";2010;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,085;0,376
"PINK";"IV2017100113000722";"wn_09";2014;2190;"2190_mp";"Versie 2.0";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;5;5;0;100;1;0,319;0,627
"PINK";"IV2017100113000722";"wn_09";2014;2190;"2190_mp";"Versie 3";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,039;0,416
"PINK";"IV2017100113000723";"wn_10";1998;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,772;-0,93
"PINK";"IV2017100113000723";"wn_10";1998;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;2;20;0;-0,616;-0,62
"PINK";"IV2017100113000724";"wn_10";1998;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;0;5;2;0;0;-0,692;-0,443
