"";"ID";"Habitattype";"RecordingGivid";"UserReference";"LocationCode";"Observer";"VagueDateBegin";"Kolom1";"Betrouwbaarheid";"Waterpeil";"Regio";"SBZH";"ID_Plas";"OppKl";"Oppervlakte_plas";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"Waarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"900";"LI_HOE_001_3130a_18";"3130_aom";"IV2018090608472872";"LI_HOE_001_3130a_18";"LI_HOE_001";"Kevin Scheers";"2018-08-03";"LI_HOE_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";8865,684246;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"869";869;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"901";"LI_HOE_001_3130a_18";"3130_aom";"IV2018090608472872";"LI_HOE_001_3130a_18";"LI_HOE_001";"Kevin Scheers";"2018-08-03";"LI_HOE_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";8865,684246;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"1836";1836;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"902";"LI_JUF_001_3130a_18";"3130_aom";"IV2018091311143990";"LI_JUF_001_3130a_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1235;"2103";2103;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"903";"LI_JUF_001_3130a_18";"3130_aom";"IV2018091311143990";"LI_JUF_001_3130a_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1243;"784";784;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"20";"observatie";100;TRUE;0,333333333333333
"904";"LI_JUF_001_3130a_18";"3130_aom";"IV2018091311143990";"LI_JUF_001_3130a_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1234;"425";425;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";15;FALSE;-1
"905";"LI_JUF_001_3130a_18";"3130_aom";"IV2018091311143990";"LI_JUF_001_3130a_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"757";757;"bedekking eutrofiëring";"10";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;TRUE;0
"906";"LI_JUF_001_3130a_18";"3130_aom";"IV2018091311143990";"LI_JUF_001_3130a_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"869";869;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"907";"LI_JUF_001_3130a_18";"3130_aom";"IV2018091311143990";"LI_JUF_001_3130a_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"1836";1836;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"908";"LI_JUF_001_3130n_18";"3130_na";"IV2018091310241016";"LI_JUF_001_3130n_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";NA;"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1247;"2109";2109;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"909";"LI_JUF_001_3130n_18";"3130_na";"IV2018091310241016";"LI_JUF_001_3130n_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";NA;"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1250;"3";3;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"910";"LI_JUF_001_3130n_18";"3130_na";"IV2018091310241016";"LI_JUF_001_3130n_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";NA;"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1246;"435";435;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"911";"LI_JUF_001_3130n_18";"3130_na";"IV2018091310241016";"LI_JUF_001_3130n_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";NA;"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1255;"755";755;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"15";"observatie";100;FALSE;-0,0555555555555555
"912";"LI_JUF_001_3130n_18";"3130_na";"IV2018091310241016";"LI_JUF_001_3130n_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";NA;"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1251;"819";819;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"913";"LI_JUF_001_3130n_18";"3130_na";"IV2018091310241016";"LI_JUF_001_3130n_18";"LI_JUF_001";"Jo Packet";"2018-08-16";"LI_JUF_001";"hoog";NA;"Atlantisch";"binnen";"20155";"1 ha < Opp <= 5 ha";34838,577919;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1254;"1827";1827;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"914";"LI_LAN_008_3150_16";"3150";"IV2017032810192681";"LI_LAN_008_3150_16";"LI_LAN_008";"Vincent Smeekens";"2016-09-22";"LI_LAN_008";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20355";"Opp <= 1 ha";9282,693283;"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1271;"2101";2101;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"915";"LI_LAN_008_3150_16";"3150";"IV2017032810192681";"LI_LAN_008_3150_16";"LI_LAN_008";"Vincent Smeekens";"2016-09-22";"LI_LAN_008";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20355";"Opp <= 1 ha";9282,693283;"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1274;"786";786;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"80";"observatie";100;FALSE;-0,714285714285714
"916";"LI_LAN_008_3150_16";"3150";"IV2017032810192681";"LI_LAN_008_3150_16";"LI_LAN_008";"Vincent Smeekens";"2016-09-22";"LI_LAN_008";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20355";"Opp <= 1 ha";9282,693283;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";407;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"917";"LI_LAN_008_3150_16";"3150";"IV2017032810192681";"LI_LAN_008_3150_16";"LI_LAN_008";"Vincent Smeekens";"2016-09-22";"LI_LAN_008";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20355";"Opp <= 1 ha";9282,693283;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";449;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"918";"LI_LAN_008_3150_16";"3150";"IV2017032810192681";"LI_LAN_008_3150_16";"LI_LAN_008";"Vincent Smeekens";"2016-09-22";"LI_LAN_008";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20355";"Opp <= 1 ha";9282,693283;"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1275;"712";712;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"919";"LI_LAN_008_3150_16";"3150";"IV2017032810192681";"LI_LAN_008_3150_16";"LI_LAN_008";"Vincent Smeekens";"2016-09-22";"LI_LAN_008";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20355";"Opp <= 1 ha";9282,693283;"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1270;"826";826;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;FALSE;0,01
"920";"LI_LOM_001_3130a_18";"3130_aom";"IV2018082712222671";"LI_LOM_001_3130a_18";"LI_LOM_001";"Vincent Smeekens";"2018-07-17";"LI_LOM_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"buiten";"BL_70818";"1 ha < Opp <= 5 ha";11299,603226;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1235;"2103";2103;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"921";"LI_LOM_001_3130a_18";"3130_aom";"IV2018082712222671";"LI_LOM_001_3130a_18";"LI_LOM_001";"Vincent Smeekens";"2018-07-17";"LI_LOM_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"buiten";"BL_70818";"1 ha < Opp <= 5 ha";11299,603226;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1243;"784";784;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"25";"observatie";100;TRUE;0,166666666666667
"922";"LI_LOM_001_3130a_18";"3130_aom";"IV2018082712222671";"LI_LOM_001_3130a_18";"LI_LOM_001";"Vincent Smeekens";"2018-07-17";"LI_LOM_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"buiten";"BL_70818";"1 ha < Opp <= 5 ha";11299,603226;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1234;"425";425;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"2";"berekend";15;FALSE;-0,333333333333333
"923";"LI_LOM_001_3130a_18";"3130_aom";"IV2018082712222671";"LI_LOM_001_3130a_18";"LI_LOM_001";"Vincent Smeekens";"2018-07-17";"LI_LOM_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"buiten";"BL_70818";"1 ha < Opp <= 5 ha";11299,603226;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"757";757;"bedekking eutrofiëring";"10";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"4";"observatie";100;TRUE;0,6
"924";"LI_LOM_001_3130a_18";"3130_aom";"IV2018082712222671";"LI_LOM_001_3130a_18";"LI_LOM_001";"Vincent Smeekens";"2018-07-17";"LI_LOM_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"buiten";"BL_70818";"1 ha < Opp <= 5 ha";11299,603226;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"869";869;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"925";"LI_LOM_001_3130a_18";"3130_aom";"IV2018082712222671";"LI_LOM_001_3130a_18";"LI_LOM_001";"Vincent Smeekens";"2018-07-17";"LI_LOM_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"buiten";"BL_70818";"1 ha < Opp <= 5 ha";11299,603226;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"1836";1836;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,833333333333333
"926";"LI_MAT_001_3130n_16";"3130_na";"IV2017032009592467";"LI_MAT_001_3130n_16";"LI_MAT_001";"Vincent Smeekens & Kevin Scheers";"2016-07-28";"LI_MAT_001";"hoog";"Normaal";"Atlantisch";"binnen";"19877";"1 ha < Opp <= 5 ha";33350,516384;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1247;"2109";2109;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"927";"LI_MAT_001_3130n_16";"3130_na";"IV2017032009592467";"LI_MAT_001_3130n_16";"LI_MAT_001";"Vincent Smeekens & Kevin Scheers";"2016-07-28";"LI_MAT_001";"hoog";"Normaal";"Atlantisch";"binnen";"19877";"1 ha < Opp <= 5 ha";33350,516384;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1250;"3";3;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"928";"LI_MAT_001_3130n_16";"3130_na";"IV2017032009592467";"LI_MAT_001_3130n_16";"LI_MAT_001";"Vincent Smeekens & Kevin Scheers";"2016-07-28";"LI_MAT_001";"hoog";"Normaal";"Atlantisch";"binnen";"19877";"1 ha < Opp <= 5 ha";33350,516384;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1246;"435";435;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"929";"LI_MAT_001_3130n_16";"3130_na";"IV2017032009592467";"LI_MAT_001_3130n_16";"LI_MAT_001";"Vincent Smeekens & Kevin Scheers";"2016-07-28";"LI_MAT_001";"hoog";"Normaal";"Atlantisch";"binnen";"19877";"1 ha < Opp <= 5 ha";33350,516384;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1255;"755";755;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,5
"930";"LI_MAT_001_3130n_16";"3130_na";"IV2017032009592467";"LI_MAT_001_3130n_16";"LI_MAT_001";"Vincent Smeekens & Kevin Scheers";"2016-07-28";"LI_MAT_001";"hoog";"Normaal";"Atlantisch";"binnen";"19877";"1 ha < Opp <= 5 ha";33350,516384;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1251;"819";819;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"2";"observatie";100;FALSE;0,02
"931";"LI_MAT_001_3130n_16";"3130_na";"IV2017032009592467";"LI_MAT_001_3130n_16";"LI_MAT_001";"Vincent Smeekens & Kevin Scheers";"2016-07-28";"LI_MAT_001";"hoog";"Normaal";"Atlantisch";"binnen";"19877";"1 ha < Opp <= 5 ha";33350,516384;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1254;"1827";1827;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;TRUE;0,666666666666667
"932";"LI_MAT_002_3130a_16";"3130_aom";"IV2017032810082114";"LI_MAT_002_3130a_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1235;"2103";2103;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;FALSE;NA
"933";"LI_MAT_002_3130a_16";"3130_aom";"IV2017032810082114";"LI_MAT_002_3130a_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1243;"784";784;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"92";"observatie";100;FALSE;-0,885714285714286
"934";"LI_MAT_002_3130a_16";"3130_aom";"IV2017032810082114";"LI_MAT_002_3130a_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1234;"425";425;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";15;FALSE;-1
"935";"LI_MAT_002_3130a_16";"3130_aom";"IV2017032810082114";"LI_MAT_002_3130a_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"757";757;"bedekking eutrofiëring";"10";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"50";"observatie";100;FALSE;-0,444444444444444
"936";"LI_MAT_002_3130a_16";"3130_aom";"IV2017032810082114";"LI_MAT_002_3130a_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"869";869;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;FALSE;0,05
"937";"LI_MAT_002_3130a_16";"3130_aom";"IV2017032810082114";"LI_MAT_002_3130a_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"1836";1836;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"938";"LI_MAT_002_3130n_16";"3130_na";"IV2017032809570000";"LI_MAT_002_3130n_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1247;"2109";2109;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;FALSE;NA
"939";"LI_MAT_002_3130n_16";"3130_na";"IV2017032809570000";"LI_MAT_002_3130n_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1250;"3";3;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"940";"LI_MAT_002_3130n_16";"3130_na";"IV2017032809570000";"LI_MAT_002_3130n_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1246;"435";435;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"941";"LI_MAT_002_3130n_16";"3130_na";"IV2017032809570000";"LI_MAT_002_3130n_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1255;"755";755;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"35";"observatie";100;FALSE;-0,277777777777778
"942";"LI_MAT_002_3130n_16";"3130_na";"IV2017032809570000";"LI_MAT_002_3130n_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1251;"819";819;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;FALSE;0,05
"943";"LI_MAT_002_3130n_16";"3130_na";"IV2017032809570000";"LI_MAT_002_3130n_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1254;"1827";1827;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"944";"LI_MAT_002_3140_16";"3140";"IV2017032809493991";"LI_MAT_002_3140_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3140";"Structuur";"horizontale structuur";"kranswiervelden > 10 m<U+00B2>";1;"zb";1259;"2111";2111;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;FALSE;NA
"945";"LI_MAT_002_3140_16";"3140";"IV2017032809493991";"LI_MAT_002_3140_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3140";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1263;"788";788;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"92";"observatie";100;FALSE;-0,885714285714286
"946";"LI_MAT_002_3140_16";"3140";"IV2017032809493991";"LI_MAT_002_3140_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3140";"Vegetatie";"sleutelsoorten";"kranswiervelden aanwezig; kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1262;"2134";2134;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"1";"observatie";NA;TRUE;NA
"947";"LI_MAT_002_3140_16";"3140";"IV2017032809493991";"LI_MAT_002_3140_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3140";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1266;"752";752;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"15";"observatie";100;FALSE;-0,0555555555555555
"948";"LI_MAT_002_3140_16";"3140";"IV2017032809493991";"LI_MAT_002_3140_16";"LI_MAT_002";"Vincent Smeekens";"2016-08-31";"LI_MAT_002";"hoog";"Normaal";"Atlantisch";"binnen";"18510";"1 ha < Opp <= 5 ha";15539,41119;"Versie 3";"3140";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1258;"822";822;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;FALSE;0,05
"949";"LI_MAT_003_3150_16";"3150";"IV2017032009171774";"LI_MAT_003_3150_16";"LI_MAT_003";"Vincent Smeekens";"2016-08-31";"LI_MAT_003";"hoog";"Normaal";"Atlantisch";"binnen";"19976";"Opp <= 1 ha";2858,853298;"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1271;"2101";2101;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;FALSE;NA
