"ID";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"IDPlots";"IDSegments"
"VBI2235082";"Alnus glutinosa (L.) Gaertn.";1,2098506179091;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2235082";"Betula pendula";5,73989196129383;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2235082";"Corylus avellana L.";1,20387060705055;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2235082";"Fagus sylvatica L.";3,91157622004405;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2235082";"Populus";11,0538044399576;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2235082";"Quercus robur";3,34817660596176;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2235082";"Salix";1,54221332667913;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2235082";"Sorbus aucuparia L.";0,246754132268661;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";235082;1
"VBI2236143";"Cirsium oleraceum (L.) Scop.";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Urtica dioica L.";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Rubus caesius L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Salix alba L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Angelica sylvestris L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Phalaris arundinacea L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Humulus lupulus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Symphytum";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Cirsium arvense (L.) Scop.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Filipendula ulmaria (L.) Maxim.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Lythrum salicaria L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Silene dioica (L.) Clairv.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Aegopodium podagraria L.";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Holcus lanatus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Epilobium";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Glechoma hederacea L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Lysimachia nummularia L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Galium aparine L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Elymus repens (L.) Gould";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Vicia";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Ranunculus repens L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Holcus mollis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Geum urbanum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Lamium galeobdolon (L.) L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Heracleum sphondylium L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Festuca pratensis Huds.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Bromus";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Rubus fruticosus groep";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Rumex obtusifolius L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Epilobium angustifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Dactylis glomerata L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Rumex sanguineus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Ranunculus ficaria L.";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Primula elatior (L.) Hill";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Adoxa moschatellina L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Arum maculatum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Salix alba L.";NA;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"Populus";NA;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2236143";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;236143;1
"VBI2236143";"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;236143;1
"VBI2236143";"groeiklasse 4";0;NA;"studiegroep";"Ja/nee";NA;NA;236143;1
"VBI2236143";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;236143;1
"VBI2236143";"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;236143;1
"VBI2236143";"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;236143;1
"VBI2236143";"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";236143;1
"VBI2236143";"Struiklaag";2,5;NA;"studiegroep";"Percentage";NA;"%";236143;1
"VBI2236143";"Boomlaag";62,5;NA;"studiegroep";"Percentage";NA;"%";236143;1
"VBI2236143";"Kruidlaag (incl. moslaag)";87,5;NA;"studiegroep";"Percentage";NA;"%";236143;1
"VBI2236143";"Populus";12,5000518744819;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";236143;1
"VBI2237014";"Carex remota Jusl. ex L.";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Fraxinus excelsior L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Athyrium filix-femina (L.) Roth";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Lycopus europaeus L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Solanum dulcamara L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Juncus effusus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Glechoma hederacea L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Cirsium palustre (L.) Scop.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Filipendula ulmaria (L.) Maxim.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Urtica dioica L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Symphytum officinale L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Deschampsia cespitosa (L.) Beauv.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Galium";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Rumex sanguineus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Populus tremula L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Carex sylvatica Huds.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Geum urbanum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Milium effusum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Humulus lupulus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Salix";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Cornus";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Cardamine pratensis L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Primula elatior (L.) Hill";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Ranunculus ficaria L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Angelica sylvestris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Viburnum opulus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Anemone nemorosa L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Silene dioica (L.) Clairv.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Poa trivialis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Viola";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Paris quadrifolia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Crataegus monogyna Jacq.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Fraxinus excelsior L.";2,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Cornus";2,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Alnus glutinosa (L.) Gaertn.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Corylus avellana L.";87,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Betula";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Crataegus monogyna Jacq.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Humulus lupulus L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Populus tremula L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Rosa";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Fraxinus excelsior L.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"Populus tremula L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237014";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;237014;1
"VBI2237014";"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;237014;1
"VBI2237014";"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;237014;1
"VBI2237014";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;237014;1
"VBI2237014";"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;237014;1
"VBI2237014";"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;237014;1
"VBI2237014";"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";237014;1
"VBI2237014";"Struiklaag";87,5;NA;"studiegroep";"Percentage";NA;"%";237014;1
"VBI2237014";"Boomlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";237014;1
"VBI2237014";"Kruidlaag (incl. moslaag)";90;NA;"studiegroep";"Percentage";NA;"%";237014;1
"VBI2237014";"Alnus glutinosa (L.) Gaertn.";2,1162943691001;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237014;1
"VBI2237014";"Corylus avellana L.";5,65677553477634;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237014;1
"VBI2237014";"Fraxinus excelsior L.";11,9058868819629;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237014;1
"VBI2237029";"Urtica dioica L.";87,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Filipendula ulmaria (L.) Maxim.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Glechoma hederacea L.";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Athyrium filix-femina (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Rumex sanguineus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Geum urbanum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Symphytum officinale L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Galium aparine L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Solanum dulcamara L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Rubus caesius L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Valeriana";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Galeopsis tetrahit L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Galium palustre L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Circaea lutetiana L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Myosotis scorpioides L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Silene dioica (L.) Clairv.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Fraxinus excelsior L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Deschampsia cespitosa (L.) Beauv.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Carex remota Jusl. ex L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Juncus effusus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Acer pseudoplatanus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Geranium robertianum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Lycopus europaeus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Ranunculus ficaria L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Primula elatior (L.) Hill";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Cardamine pratensis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Angelica sylvestris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Poa trivialis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Adoxa moschatellina L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Anemone nemorosa L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Lamium galeobdolon (L.) L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Cardamine amara L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Lonicera periclymenum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Dactylis glomerata L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Corylus avellana L.";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Cornus sanguinea L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Sambucus nigra L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Lonicera periclymenum L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Salix";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Populus";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Alnus glutinosa (L.) Gaertn.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Fraxinus excelsior L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"Acer pseudoplatanus L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237029";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;237029;1
"VBI2237029";"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;237029;1
"VBI2237029";"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;237029;1
"VBI2237029";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;237029;1
"VBI2237029";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;237029;1
"VBI2237029";"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;237029;1
"VBI2237029";"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";237029;1
"VBI2237029";"Struiklaag";37,5;NA;"studiegroep";"Percentage";NA;"%";237029;1
"VBI2237029";"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";237029;1
"VBI2237029";"Kruidlaag (incl. moslaag)";90;NA;"studiegroep";"Percentage";NA;"%";237029;1
"VBI2237029";"Acer pseudoplatanus L.";2,64568269878873;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237029;1
"VBI2237029";"Alnus glutinosa (L.) Gaertn.";13,8726809795992;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237029;1
"VBI2237029";"Corylus avellana L.";1,15508630794131;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237029;1
"VBI2237029";"Fraxinus excelsior L.";0,229443574520222;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237029;1
"VBI2237029";"Populus";13,2958254155104;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";237029;1
"VBI2237042";"Polygonatum multiflorum (L.) All.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Rubus fruticosus groep";87,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Anemone nemorosa L.";87,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Ranunculus ficaria L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Galium aparine L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Urtica dioica L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Stachys sylvatica L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Eupatorium cannabinum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Dryopteris carthusiana (Vill.) H.P. Fuchs";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Valeriana repens Host";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Acer pseudoplatanus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Circaea lutetiana L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Ribes rubrum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Fraxinus excelsior L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Ajuga reptans L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Carex remota Jusl. ex L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Geum urbanum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Viola riviniana groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Dryopteris filix-mas (L.) Schott";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Carex sylvatica Huds.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Rumex sanguineus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Corylus avellana L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Alopecurus pratensis L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Poa trivialis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Deschampsia cespitosa (L.) Beauv.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Viburnum opulus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Stellaria holostea L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Alnus glutinosa (L.) Gaertn.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Hedera helix L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Filipendula ulmaria (L.) Maxim.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Aegopodium podagraria L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Pimpinella major (L.) Huds.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Epilobium";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Juncus conglomeratus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Glechoma hederacea L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Cirsium arvense (L.) Scop.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Holcus lanatus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Stellaria graminea L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Heracleum sphondylium L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Cardamine pratensis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Arum maculatum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Equisetum arvense L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Lycopus europaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Myosotis scorpioides L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Rumex obtusifolius L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Angelica sylvestris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Ranunculus repens L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Galeopsis tetrahit L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Prunus avium (L.) L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Rubus caesius L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Alnus glutinosa (L.) Gaertn.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Acer pseudoplatanus L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Sambucus nigra L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Corylus avellana L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Salix cinerea L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2237042";"Prunus avium (L.) L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
