"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"IV2013112513553865";"ZSCPQ146";"Kindbergia praelonga (Hedw.) Ochyra";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Lunularia cruciata (L.) Lindb.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Calystegia sepium (L.) R. Brown";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Sambucus nigra L.";22;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Salix viminalis L.";32;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Salix dasyclados Wimm.";22;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Glaux maritima L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Aster tripolium L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Triglochin maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Puccinellia maritima (Huds.) Parl.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Salicornia europaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Spergularia salina J. et C. Presl";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Juncus ambiguus Guss.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Plantago maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Spartina townsendii H. et J. Groves";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411281773";"ZSCPQ174";"Salicornia procumbens Smith";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Salix alba L.";50;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Galium aparine L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Poa trivialis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Urtica dioica L.";32;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Calystegia sepium (L.) R. Brown";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Alliaria petiolata (Bieb.) Cavara et Grande";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Cuscuta europaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Cardamine hirsuta L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Impatiens glandulifera Royle";22;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Brachythecium rutabulum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Kindbergia praelonga (Hedw.) Ochyra";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Calystegia sepium (L.) R. Brown";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Sambucus nigra L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Salix alba L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411215613";"ZSCPQ172";"Scirpus maritimus L.";42;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411215613";"ZSCPQ172";"Salicornia procumbens Smith";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411305777";"ZSCPQ175";"Phragmites australis (Cav.) Steud.";37;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411305777";"ZSCPQ175";"Juncus gerardii Loisel.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411305777";"ZSCPQ175";"Aster tripolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411305777";"ZSCPQ175";"Scirpus maritimus L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411305777";"ZSCPQ175";"Triglochin maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411305777";"ZSCPQ175";"Puccinellia maritima (Huds.) Parl.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030411305777";"ZSCPQ175";"Spergularia salina J. et C. Presl";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Salix x rubens Schrank";60;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Galeopsis tetrahit L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Angelica sylvestris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Urtica dioica L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Valeriana repens Host";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Calystegia sepium (L.) R. Brown";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Solanum dulcamara L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Sambucus nigra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Impatiens glandulifera Royle";22;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Brachythecium rutabulum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Kindbergia praelonga (Hedw.) Ochyra";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Hepatica";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Solanum dulcamara L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Sambucus nigra L.";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Salix x rubens Schrank";7;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Pyrus";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Salix alba L.";30;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Lycopus europaeus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Epilobium hirsutum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Poa trivialis L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Phragmites australis (Cav.) Steud.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Lythrum salicaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Urtica dioica L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Heracleum sphondylium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Anthriscus sylvestris (L.) Hoffmann";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Calystegia sepium (L.) R. Brown";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Solanum dulcamara L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Impatiens glandulifera Royle";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Calystegia sepium (L.) R. Brown";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Solanum dulcamara L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Sambucus nigra L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112711302429";"ZSCPQ220";"Salix x mollissima Hoffm. ex Elwert";40;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070516275106";"ZSCPQ222";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070516275106";"ZSCPQ222";"Cirsium arvense (L.) Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070516275106";"ZSCPQ222";"Glaux maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070516275106";"ZSCPQ222";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070516275106";"ZSCPQ222";"Elymus athericus (Link) Kerguélen";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070911110327";"ZSCPQ258";"Glaux maritima L.";92;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316205332";"ZSCPQ242";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316205332";"ZSCPQ242";"Glaux maritima L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316205332";"ZSCPQ242";"Aster tripolium L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316205332";"ZSCPQ242";"Cotula coronopifolia L.";27;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070910395841";"ZSCPQ248";"Glaux maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070910395841";"ZSCPQ248";"Aster tripolium L.";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316535054";"ZSCPQ009";"Phragmites australis (Cav.) Steud.";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316535054";"ZSCPQ009";"Cirsium arvense (L.) Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316535054";"ZSCPQ009";"Calystegia sepium (L.) R. Brown";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011316535054";"ZSCPQ009";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011510244883";"ZSCPQ258";"Glaux maritima L.";87;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011510244883";"ZSCPQ258";"Cotula coronopifolia L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011510244883";"ZSCPQ258";"Spergularia salina J. et C. Presl";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Salix x rubens nvar. basfordiana (Scaling ex Salter) Meikle";40;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Lycopus europaeus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Poa trivialis L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Phalaris arundinacea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Iris pseudacorus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Polygonum hydropiper L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Lythrum salicaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Angelica sylvestris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Urtica dioica L.";27;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Calystegia sepium (L.) R. Brown";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Rorippa amphibia (L.) Besser";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Apium nodiflorum (L.) Lag.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Cardamine amara L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Impatiens glandulifera Royle";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Calystegia sepium (L.) R. Brown";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Salix dasyclados Wimm.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Salix x mollissima Hoffm. ex Elwert";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011314530019";"ZSCPQ284";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011314530019";"ZSCPQ284";"Scirpus maritimus L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Salix x rubens Schrank";12;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Lycopus europaeus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Galium aparine L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Polygonum hydropiper L.";17;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Angelica sylvestris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Urtica dioica L.";22;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Calystegia sepium (L.) R. Brown";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Solanum dulcamara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Symphytum officinale L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Petasites hybridus (L.) P. Gaertn., B. Mey. et Scherb.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Impatiens glandulifera Royle";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Brachythecium rutabulum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Lophocolea";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Calystegia sepium (L.) R. Brown";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Salix x smithiana auct. non Willd.";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Salix x mollissima Hoffm. ex Elwert";32;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Galium aparine L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Humulus lupulus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Urtica dioica L.";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Calystegia sepium (L.) R. Brown";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Impatiens glandulifera Royle";32;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Brachythecium rutabulum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Galium aparine L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Humulus lupulus L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Calystegia sepium (L.) R. Brown";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Sambucus nigra L.";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Salix dasyclados Wimm.";40;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Salix x mollissima Hoffm. ex Elwert";12;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Lycopus europaeus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Phragmites australis (Cav.) Steud.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Humulus lupulus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Rubus";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Iris pseudacorus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Eupatorium cannabinum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Angelica sylvestris L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Equisetum palustre L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Urtica dioica L.";27;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Mentha aquatica L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Calystegia sepium (L.) R. Brown";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Solanum dulcamara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Myosoton aquaticum (L.) Moench";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Cirsium oleraceum (L.) Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Apium nodiflorum (L.) Lag.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Scrophularia umbrosa Dum.";27;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Impatiens glandulifera Royle";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Brachythecium rutabulum (Hedw.) Schimp.";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Humulus lupulus L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Calystegia sepium (L.) R. Brown";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Salix dasyclados Wimm.";30;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Salix x mollissima Hoffm. ex Elwert";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011314391446";"ZSCPQ281";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011314391446";"ZSCPQ281";"Aster tripolium L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014011314391446";"ZSCPQ281";"Salicornia procumbens Smith";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Lycopus europaeus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Ranunculus repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Epilobium hirsutum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Poa trivialis L.";42;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Phalaris arundinacea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Lythrum salicaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Angelica sylvestris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Taraxacum";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Anthriscus sylvestris (L.) Hoffmann";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Calystegia sepium (L.) R. Brown";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Solanum dulcamara L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Apium nodiflorum (L.) Lag.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Myosotis scorpioides L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Callitriche stagnalis Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
