"Meetnet";"ID";"IDPlots";"Date";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";NA;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";NA;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";NA;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";NA;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609195535";"ZSCPQ140";"1995-09-21";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100609552068";"ZSCPQ142";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611214378";"ZSCPQ145";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611345220";"ZSCPQ146";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100611504108";"ZSCPQ147";"1995-09-22";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100615372310";"ZSCPQ149";"1995-09-29";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100615372310";"ZSCPQ149";"1995-09-29";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";NA;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100615372310";"ZSCPQ149";"1995-09-29";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100615372310";"ZSCPQ149";"1995-09-29";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
