"Meetnet";"ID";"IDPlots";"Date";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"23";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"13,14888077122";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"94,9199215146668";">=";"30";TRUE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"6";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"1";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"23";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;173;"173";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;242;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1990;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";"MSA";"13,14888077122";">=";"25";FALSE;2199;"2199";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2045;"2045";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"4";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"45,6753066666667";">=";"30";TRUE;111;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"bedekking sleutelsoorten kruidlaag";"b";">=";"B";TRUE;1203;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";"bedekking invasieve exoten kruidlaag";"s";"<=";"ZS";FALSE;931;"931";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211230864";"ZSCPQ134";"1995-09-12";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"50";TRUE;1639;"1639";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"29";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"1";">=";"1";TRUE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"10,470115778468";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"59,402";">=";"30";TRUE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"3";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"1";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"29";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"1";">=";"1";TRUE;173;"173";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;242;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1990;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";"MSA";"10,470115778468";">=";"25";FALSE;2199;"2199";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2045;"2045";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"2";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"39,8000000000001";">=";"30";TRUE;111;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"bedekking sleutelsoorten kruidlaag";"wt";">=";"B";FALSE;1203;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";"bedekking invasieve exoten kruidlaag";"s";"<=";"ZS";FALSE;931;"931";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100211365571";"ZSCPQ135";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"50";TRUE;1639;"1639";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"12";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"10,470115778468";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"59,0046666666668";">=";"30";TRUE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"3";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"2";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"12";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;173;"173";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;242;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1990;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";"MSA";"10,470115778468";">=";"25";FALSE;2199;"2199";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2045;"2045";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"1";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"6,66666666666667";">=";"30";FALSE;111;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"bedekking sleutelsoorten kruidlaag";"s";">=";"B";FALSE;1203;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";"bedekking invasieve exoten kruidlaag";"wt";"<=";"ZS";FALSE;931;"931";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100212054626";"ZSCPQ137";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"2";"<=";"50";TRUE;1639;"1639";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"10";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"5";">=";"1";TRUE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"2";">=";"3";FALSE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"10,470115778468";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"395,02";">=";"30";TRUE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"3";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"1,99";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"10";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"5";">=";"1";TRUE;173;"173";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"2";">=";"3";FALSE;242;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1990;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";"MSA";"10,470115778468";">=";"25";FALSE;2199;"2199";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"100";">=";"70";TRUE;2045;"2045";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2014100608450655";"ZSCPQ138";"1995-09-14";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"2";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
