"ID";"Habitattype";"Habitatsubtype";"AnalyseVariabele";"Voorwaarde";"Waarde";"Type";"Invoertype";"Eenheid";"Criterium";"Indicator"
"42934";"4030";"4030";"verruiging";"bedekking verruiging";"62.5";"Percentage";NA;"%";"Verstoring";"verruiging"
"42934";"4030";"4030";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"431314";"2330";"2330_bu";"pionierStadia";"aantal ontwikkelingsstadia";"4";"Geheel getal";NA;NA;"Structuur";"horizontale structuur"
"431314";"2330";"2330_bu";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"431314";"2330";"2330_bu";"korstmosvegetaties";"bedekking korstmosvegetaties";"1";"Percentage";NA;"%";"Structuur";"korstmosvegetaties"
"431314";"2330";"2330_bu";"openVegetatie";"bedekking open vegetaties";"66.5";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"431314";"2330";"2330_bu";"naakte_bodem";"bedekking open zand";"27.5";"Percentage";NA;"%";"Structuur";"naakte bodem"
"431314";"2330";"2330_bu";"verbossing";"bedekking verbossing";"1";"Percentage";NA;"%";"Verstoring";"verbossing"
"431314";"2330";"2330_bu";"vergrassing";"bedekking vergrassing";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"43230";"4010";"4010";"dwergstruiken";"bedekking dwergstruiken";"87.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"43230";"4010";"4010";"veenmoslaag";"bedekking veenmoslaag";"0.1";"Percentage";NA;"%";"Structuur";"veenmossen"
"43230";"4010";"4010";"verbossing";"bedekking verbossing";"0.1";"Percentage";NA;"%";"Verstoring";"verbossing"
"43230";"4010";"4010";"vergrassing";"bedekking vergrassing";"85";"Percentage";NA;"%";"Verstoring";"vergrassing"
"433362";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"4";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"433362";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"433362";"2310";"2310";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"433362";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"87.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"433362";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"1.5";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"433362";"2310";"2310";"moslaag";"bedekking moslaag";"0";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"433362";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"0";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"433362";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"433362";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"naakte bodem"
"433362";"2310";"2310";"verbossing";"bedekking verbossing";"1";"Percentage";NA;"%";"Verstoring";"verbossing"
"433362";"2310";"2310";"vergrassing";"bedekking vergrassing";"87.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"433362";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"87.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"433362";"2310";"2310";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"433362";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"433362";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"43566";"4030";"4030";"ouderdomstadia";"aantal ouderdomsstadia";"3";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"43566";"4030";"4030";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"43566";"4030";"4030";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"43566";"4030";"4030";"dwergstruiken";"bedekking dwergstruiken";"87.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"43566";"4030";"4030";"invasieve_exoten";"bedekking invasieve exoten";"3";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"43566";"4030";"4030";"verbossing";"bedekking verbossing";"35";"Percentage";NA;"%";"Verstoring";"verbossing"
"43566";"4030";"4030";"vergrassing";"bedekking vergrassing";"1.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"43566";"4030";"4030";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"1.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"43566";"4030";"4030";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"43566";"4030";"4030";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"43858";"2330";"2330_bu";"pionierStadia";"aantal ontwikkelingsstadia";"4";"Geheel getal";NA;NA;"Structuur";"horizontale structuur"
"43858";"2330";"2330_bu";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"43858";"2330";"2330_bu";"korstmosvegetaties";"bedekking korstmosvegetaties";"1";"Percentage";NA;"%";"Structuur";"korstmosvegetaties"
"43858";"2330";"2330_bu";"openVegetatie";"bedekking open vegetaties";"3.5";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"43858";"2330";"2330_bu";"naakte_bodem";"bedekking open zand";"87.5";"Percentage";NA;"%";"Structuur";"naakte bodem"
"43858";"2330";"2330_bu";"verbossing";"bedekking verbossing";"25";"Percentage";NA;"%";"Verstoring";"verbossing"
"43858";"2330";"2330_bu";"vergrassing";"bedekking vergrassing";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"445266";"2330";"2330_bu";"pionierStadia";"aantal ontwikkelingsstadia";"1";"Geheel getal";NA;NA;"Structuur";"horizontale structuur"
"445266";"2330";"2330_bu";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"445266";"2330";"2330_bu";"korstmosvegetaties";"bedekking korstmosvegetaties";"0";"Percentage";NA;"%";"Structuur";"korstmosvegetaties"
"445266";"2330";"2330_bu";"openVegetatie";"bedekking open vegetaties";"0";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"445266";"2330";"2330_bu";"naakte_bodem";"bedekking open zand";"62.5";"Percentage";NA;"%";"Structuur";"naakte bodem"
"445266";"2330";"2330_bu";"verbossing";"bedekking verbossing";"0";"Percentage";NA;"%";"Verstoring";"verbossing"
"445266";"2330";"2330_bu";"vergrassing";"bedekking vergrassing";"1.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"44626";"4030";"4030";"ouderdomstadia";"aantal ouderdomsstadia";"4";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"44626";"4030";"4030";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"44626";"4030";"4030";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"44626";"4030";"4030";"dwergstruiken";"bedekking dwergstruiken";"87.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"44626";"4030";"4030";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"44626";"4030";"4030";"verbossing";"bedekking verbossing";"1";"Percentage";NA;"%";"Verstoring";"verbossing"
"44626";"4030";"4030";"vergrassing";"bedekking vergrassing";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"44626";"4030";"4030";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"44626";"4030";"4030";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"44626";"4030";"4030";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"45790";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"4";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"45790";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"45790";"2310";"2310";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"45790";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"62.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"45790";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"1.5";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"45790";"2310";"2310";"moslaag";"bedekking moslaag";"1";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"45790";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"4";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"45790";"2310";"2310";"naakte_bodem";"bedekking open zand";"1";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"45790";"2310";"2310";"naakte_bodem";"bedekking open zand";"1";"Percentage";NA;"%";"Structuur";"naakte bodem"
"45790";"2310";"2310";"verbossing";"bedekking verbossing";"40";"Percentage";NA;"%";"Verstoring";"verbossing"
"45790";"2310";"2310";"vergrassing";"bedekking vergrassing";"1.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"45790";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"1.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"45790";"2310";"2310";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"45790";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"45790";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"458462";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"458462";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"458462";"2310";"2310";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"458462";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"62.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"458462";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"62.5";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"458462";"2310";"2310";"moslaag";"bedekking moslaag";"1.5";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"458462";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"4.5";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"458462";"2310";"2310";"naakte_bodem";"bedekking open zand";"1";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"458462";"2310";"2310";"naakte_bodem";"bedekking open zand";"1";"Percentage";NA;"%";"Structuur";"naakte bodem"
"458462";"2310";"2310";"verbossing";"bedekking verbossing";"0";"Percentage";NA;"%";"Verstoring";"verbossing"
"458462";"2310";"2310";"vergrassing";"bedekking vergrassing";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"458462";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"458462";"2310";"2310";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"458462";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"458462";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"459222";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"459222";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"459222";"2310";"2310";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"459222";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"3";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"459222";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"459222";"2310";"2310";"moslaag";"bedekking moslaag";"0";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"459222";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"0";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"459222";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"459222";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"naakte bodem"
"459222";"2310";"2310";"verbossing";"bedekking verbossing";"70";"Percentage";NA;"%";"Verstoring";"verbossing"
"459222";"2310";"2310";"vergrassing";"bedekking vergrassing";"87.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"459222";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"87.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"459222";"2310";"2310";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"459222";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"459222";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"46006";"4030";"4030";"ouderdomstadia";"aantal ouderdomsstadia";"3";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"46006";"4030";"4030";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"46006";"4030";"4030";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"46006";"4030";"4030";"dwergstruiken";"bedekking dwergstruiken";"0";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"46006";"4030";"4030";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"46006";"4030";"4030";"verbossing";"bedekking verbossing";"1";"Percentage";NA;"%";"Verstoring";"verbossing"
"46006";"4030";"4030";"vergrassing";"bedekking vergrassing";"3";"Percentage";NA;"%";"Verstoring";"vergrassing"
"46006";"4030";"4030";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"3";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"46006";"4030";"4030";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"46006";"4030";"4030";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"463798";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"463798";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"463798";"2310";"2310";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"463798";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"0";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"463798";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"463798";"2310";"2310";"moslaag";"bedekking moslaag";"1.5";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"463798";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"89";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"463798";"2310";"2310";"naakte_bodem";"bedekking open zand";"87.5";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"463798";"2310";"2310";"naakte_bodem";"bedekking open zand";"87.5";"Percentage";NA;"%";"Structuur";"naakte bodem"
"463798";"2310";"2310";"verbossing";"bedekking verbossing";"8";"Percentage";NA;"%";"Verstoring";"verbossing"
"463798";"2310";"2310";"vergrassing";"bedekking vergrassing";"1.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"463798";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"1.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"463798";"2310";"2310";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"463798";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"463798";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"476086";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"476086";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"476086";"2310";"2310";"struikhei";"aanwezigheid struikheide";"0";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"476086";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"0";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"476086";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"476086";"2310";"2310";"moslaag";"bedekking moslaag";"87.5";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"476086";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"89.5";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"476086";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"476086";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"naakte bodem"
"476086";"2310";"2310";"verbossing";"bedekking verbossing";"7";"Percentage";NA;"%";"Verstoring";"verbossing"
"476086";"2310";"2310";"vergrassing";"bedekking vergrassing";"87.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"476086";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"87.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"476086";"2310";"2310";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"476086";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"476086";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"488054";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"4";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"488054";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"488054";"2310";"2310";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"488054";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"87.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"488054";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"1";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"488054";"2310";"2310";"moslaag";"bedekking moslaag";"87.5";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"488054";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"100";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"488054";"2310";"2310";"naakte_bodem";"bedekking open zand";"1.5";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"488054";"2310";"2310";"naakte_bodem";"bedekking open zand";"1.5";"Percentage";NA;"%";"Structuur";"naakte bodem"
"488054";"2310";"2310";"verbossing";"bedekking verbossing";"1";"Percentage";NA;"%";"Verstoring";"verbossing"
"488054";"2310";"2310";"vergrassing";"bedekking vergrassing";"1";"Percentage";NA;"%";"Verstoring";"vergrassing"
"488054";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"1";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"488054";"2310";"2310";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"488054";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"488054";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"488374";"4030";"4030";"ouderdomstadia";"aantal ouderdomsstadia";"3";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"488374";"4030";"4030";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"3";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"488374";"4030";"4030";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"488374";"4030";"4030";"dwergstruiken";"bedekking dwergstruiken";"3";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"488374";"4030";"4030";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"488374";"4030";"4030";"verbossing";"bedekking verbossing";"15";"Percentage";NA;"%";"Verstoring";"verbossing"
"488374";"4030";"4030";"vergrassing";"bedekking vergrassing";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"488374";"4030";"4030";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"63.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"488374";"4030";"4030";"verruiging";"bedekking verruiging";"1";"Percentage";NA;"%";"Verstoring";"verruiging"
"488374";"4030";"4030";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"492470";"4030";"4030";"ouderdomstadia";"aantal ouderdomsstadia";"4";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"492470";"4030";"4030";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"492470";"4030";"4030";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"492470";"4030";"4030";"dwergstruiken";"bedekking dwergstruiken";"62.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"492470";"4030";"4030";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"492470";"4030";"4030";"verbossing";"bedekking verbossing";"10";"Percentage";NA;"%";"Verstoring";"verbossing"
"492470";"4030";"4030";"vergrassing";"bedekking vergrassing";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing"
"492470";"4030";"4030";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"62.5";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"492470";"4030";"4030";"verruiging";"bedekking verruiging";"0";"Percentage";NA;"%";"Verstoring";"verruiging"
"492470";"4030";"4030";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"498514";"2310";"2310";"ouderdomstadia";"aantal ouderdomsstadia";"3";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"498514";"2310";"2310";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"498514";"2310";"2310";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"498514";"2310";"2310";"dwergstruiken";"bedekking dwergstruiken";"87.5";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"498514";"2310";"2310";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
"498514";"2310";"2310";"moslaag";"bedekking moslaag";"1";"Percentage";NA;"%";"Structuur";"(korst)moslaag"
"498514";"2310";"2310";"openVegetatieOfKaalZand";"bedekking open vegetaties";"3";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"498514";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"horizontale structuur"
"498514";"2310";"2310";"naakte_bodem";"bedekking open zand";"0";"Percentage";NA;"%";"Structuur";"naakte bodem"
"498514";"2310";"2310";"verbossing";"bedekking verbossing";"1";"Percentage";NA;"%";"Verstoring";"verbossing"
"498514";"2310";"2310";"vergrassing";"bedekking vergrassing";"3";"Percentage";NA;"%";"Verstoring";"vergrassing"
"498514";"2310";"2310";"vergrassingEnVerruiging";"bedekking vergrassing/verruiging";"4";"Percentage";NA;"%";"Verstoring";"vergrassing/verruiging"
"498514";"2310";"2310";"verruiging";"bedekking verruiging";"1";"Percentage";NA;"%";"Verstoring";"verruiging"
"498514";"2310";"2310";"climaxOfDegradatieStadium";"climax- of degeneratiestadium aanwezig";"1";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"498514";"2310";"2310";"mozaiek2330";"mozaïek met 2330";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur"
"50102";"4030";"4030";"ouderdomstadia";"aantal ouderdomsstadia";"2";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"50102";"4030";"4030";"ouderdomstadiaTalrijk";"aantal talrijke ouderdomsstadia";"0";"Geheel getal";NA;NA;"Structuur";"ouderdomsstructuur Struikheide"
"50102";"4030";"4030";"struikhei";"aanwezigheid struikheide";"1";"Geheel getal";NA;NA;"Vegetatie";"sleutelsoorten"
"50102";"4030";"4030";"dwergstruiken";"bedekking dwergstruiken";"0";"Percentage";NA;"%";"Structuur";"dwergstruiken"
"50102";"4030";"4030";"invasieve_exoten";"bedekking invasieve exoten";"0";"Percentage";NA;"%";"Verstoring";"invasieve exoten"
