"Meetnet";"Periode";"IDPlots";"IDSegments";"HabCode";"Phab";"SBZH";"Regio";"PlotWeight";"SegmentWeight";"X_coord";"Y_coord";"DateVeg";"DateDendro";"ID";"Habitattype";"Weight";"StratumWeight";"StratumWeight_std";"WeightComb"
"VBI";2;228141;1;"91E0_va";70;"Binnen";"Atlantic";1;1;126942,181856;179179,920856;2011-04-19;2010;"VBI228141_2";"91E0_va";1;52,8133333333333;1;1
"VBI";2;233054;1;"91E0_vm";60;"Buiten";"Atlantic";0,92;1;151942,309856;194679,797856;2014-08-28;2014;"VBI233054_2";"91E0_vm";0,92;113,1;1,64381001816766;1,51230521671425
"VBI";2;233118;1;"91E0_va";100;"Buiten";"Atlantic";0,62;1;151942,357856;190679,946856;2014-07-22;2015;"VBI233118_2";"91E0_va";0,62;106,804761904762;2,02230677678797;1,25383020160854
"VBI";2;234013;1;"9120";70;"Buiten";"Atlantic";1;1;158967,499856;197130,975856;2012-08-08;2012;"VBI234013_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;234069;1;"9160";100;"Buiten";"Atlantic";0,84;1;158942,408856;193679,933856;2012-08-08;2012;"VBI234069_2";"9160";0,84;76,021052631579;1,02973381881936;0,864976407808263
"VBI";2;234112;1;"9120";100;"Buiten";"Atlantic";0,93;1;161942,269856;191179,870856;2012-08-07;2012;"VBI234112_2";"9120";0,93;66,6438016528926;1,08658788131202;1,01052672962018
"VBI";2;234159;1;"91E0_vn";100;"Buiten";"Atlantic";0,83;1;160942,349856;188179,636856;2012-08-07;2012;"VBI234159_2";"91E0_vn";0,83;59,7625;1;0,83
"VBI";1;235082;1;"9130";100;"Buiten";"Atlantic";1;1;131913,609856;182658,558856;1999-04-09;1998;"VBI235082_1";"9130";1;12,5555555555556;10,5539452495974;10,5539452495974
"VBI";2;235082;1;"9130";100;"Buiten";"Atlantic";1;1;131913,609856;182658,558856;2010-04-13;2010;"VBI235082_2";"9130";1;12,5555555555556;10,5539452495974;10,5539452495974
"VBI";2;236143;1;"91E0_vn";100;"Buiten";"Atlantic";1;0,97;144942,2;179179,8;2016-04-14;2015;"VBI236143_2";"91E0_vn";0,97;59,7625;1;0,97
"VBI";2;237014;1;"91E0_va";100;"Binnen";"Atlantic";1;1;151925,290856;187170,719856;2015-04-21;2014;"VBI237014_2";"91E0_va";1;52,8133333333333;1;1
"VBI";2;237029;1;"9160";100;"Binnen";"Atlantic";1;1;150942,211856;186179,946856;2015-04-21;2014;"VBI237029_2";"9160";1;73,8259259259259;1;1
"VBI";2;237042;1;"9160";100;"Buiten";"Atlantic";0,82;1;147942,172856;185179,813856;2015-05-04;2014;"VBI237042_2";"9160";0,82;76,021052631579;1,02973381881936;0,844381731431876
"VBI";2;237063;1;"9120";100;"Buiten";"Atlantic";0,87;1;152942,202856;184179,769856;2014-07-07;2014;"VBI237063_2";"9120";0,87;66,6438016528926;1,08658788131202;0,945331456741454
"VBI";1;237149;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;150942,201856;178679,821856;1999-04-08;1999;"VBI237149_1";"91E0_vn";1;59,7625;1;1
"VBI";2;237149;1;"91E0_vn";100;"Buiten";"Atlantic";0,91;1;150942,201856;178679,821856;2015-04-23;2014;"VBI237149_2";"91E0_vn";0,91;59,7625;1;0,91
"VBI";2;237153;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;146942,153856;178179,816856;2015-05-04;2014;"VBI237153_2";"91E0_vn";1;59,7625;1;1
"VBI";2;238002;1;"9160";70;"Buiten";"Atlantic";1;1;155942,115856;187679,691856;2013-05-21;2013;"VBI238002_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";1;238002;1;"9160";70;"Buiten";"Atlantic";1;1;155942,115856;187679,691856;1999-04-07;1999;"VBI238002_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;238025;1;"9120";60;"Buiten";"Atlantic";1;1;154942,214856;186179,646856;2013-09-30;2013;"VBI238025_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;238064;1;"9160";70;"Buiten";"Atlantic";1;1;161955,090856;184171,740856;2012-08-01;2012;"VBI238064_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;238126;1;"9160";90;"Binnen";"Atlantic";1;1;159970,987856;180197,139856;2012-08-06;2012;"VBI238126_2";"9160";1;73,8259259259259;1;1
"VBI";2;238140;1;"9160";100;"Binnen";"Atlantic";1;1;157942,231856;179179,676856;2013-09-30;2013;"VBI238140_2";"9160";1;73,8259259259259;1;1
"VBI";2;238147;1;"91E0_va";100;"Binnen";"Atlantic";1;1;156965,535856;178660,035856;2013-10-01;2013;"VBI238147_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;238147;1;"91E0_va";100;"Binnen";"Atlantic";1;1;156965,535856;178660,035856;1999-04-09;1999;"VBI238147_1";"91E0_va";1;52,8133333333333;1;1
"VBI";1;238148;1;"9160";100;"Binnen";"Atlantic";1;1;157942,057856;178679,676856;1999-04-09;1999;"VBI238148_1";"9160";1;73,8259259259259;1;1
"VBI";2;238148;1;"9160";100;"Binnen";"Atlantic";1;1;157942,057856;178679,676856;2013-10-01;2013;"VBI238148_2";"9160";1;73,8259259259259;1;1
"VBI";2;241019;1;"9120";100;"Buiten";"Atlantic";1;1;164942,235856;196679,838856;2011-07-04;2011;"VBI241019_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;241019;1;"9120";100;"Buiten";"Atlantic";1;1;164942,235856;196679,838856;1999-05-31;1999;"VBI241019_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;241139;1;"91E0_vm";100;"Buiten";"Atlantic";1;1;164942,144856;189179,919856;2011-07-04;2011;"VBI241139_2";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";1;243024;1;"91E0_vm";100;"Buiten";"Atlantic";1;1;185942,2;196679,8;1999-05-25;1998;"VBI243024_1";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";2;243024;1;"91E0_vm";100;"Buiten";"Atlantic";1;1;185942,2;196679,8;2015-04-30;2015;"VBI243024_2";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";2;243042;1;"9120";100;"Buiten";"Atlantic";1;1;179942,2;195179,8;2016-05-20;2016;"VBI243042_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;243048;1;"91E0_va";80;"Binnen";"Atlantic";1;1;185942,2;195179,8;2015-04-30;2015;"VBI243048_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;243051;1;"9160";100;"Buiten";"Atlantic";1;1;180942,2;194679,8;1999-05-25;1998;"VBI243051_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;243051;1;"9160";100;"Buiten";"Atlantic";1;1;180942,2;194679,8;2016-04-25;2016;"VBI243051_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;243055;1;"9120";70;"Binnen";"Atlantic";1;0,63;184942,2;194679,8;2015-04-30;2015;"VBI243055_2";"9120";0,63;61,3330985915493;1;0,63
"VBI";2;243062;1;"9120";100;"Binnen";"Atlantic";0,85;1;183942,2;194179,8;2015-04-30;2015;"VBI243062_2";"9120";0,85;61,3330985915493;1;0,85
"VBI";2;243074;1;"9120";100;"Buiten";"Atlantic";0,6;1;179942,2;193179,8;2016-05-20;2016;"VBI243074_2";"9120";0,6;66,6438016528926;1,08658788131202;0,65195272878721
"VBI";2;243077;1;"9120";100;"Binnen";"Atlantic";1;0,64;182942,2;193179,8;2015-05-22;2015;"VBI243077_2";"9120";0,64;61,3330985915493;1;0,64
"VBI";2;243082;1;"9160";100;"Buiten";"Atlantic";1;1;179942,2;192679,8;2016-05-20;2016;"VBI243082_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";1;243082;1;"9160";100;"Buiten";"Atlantic";1;1;179942,2;192679,8;1999-05-26;1998;"VBI243082_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;243094;1;"91E0_va";100;"Buiten";"Atlantic";0,89;1;183942,2;192179,8;2015-04-23;2015;"VBI243094_2";"91E0_va";0,89;106,804761904762;2,02230677678797;1,79985303134129
"VBI";2;243118;1;"91E0_vm";100;"Binnen";"Atlantic";0,89;0,741573033707865;183942,2;190679,8;2015-05-07;2015;"VBI243118_2";"91E0_vm";0,66;68,8035714285714;1;0,66
"VBI";1;243118;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;183942,2;190679,8;1998-05-13;1998;"VBI243118_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;243127;1;"91E0_vm";100;"Binnen";"Atlantic";1;0,99;184942,2;190179,8;2015-05-19;2015;"VBI243127_2";"91E0_vm";0,99;68,8035714285714;1;0,99
"VBI";2;243134;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;183942,2;189679,8;2016-04-21;2015;"VBI243134_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;243140;1;"9120";100;"Buiten";"Atlantic";1;1;181942,2;189179,8;2016-05-25;2016;"VBI243140_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;243148;1;"9120";80;"Buiten";"Atlantic";1;1;181942,2;188679,8;2016-05-25;2016;"VBI243148_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;243148;1;"9120";80;"Buiten";"Atlantic";1;1;181942,2;188679,8;1999-05-25;1999;"VBI243148_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;244006;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;191942,097856;197679,979856;2014-08-08;2015;"VBI244006_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;244017;1;"91E0_vn";70;"Buiten";"Atlantic";0,99;1;186942,203856;196679,844856;2015-04-02;2014;"VBI244017_2";"91E0_vn";0,99;59,7625;1;0,99
"VBI";2;244018;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;187942,108856;196679,815856;2015-04-02;2014;"VBI244018_2";"91E0_vn";1;59,7625;1;1
"VBI";1;244053;1;"9120";100;"Buiten";"Atlantic";1;1;190942,187856;194679,883856;1999-05-17;1999;"VBI244053_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;244053;1;"9120";100;"Buiten";"Atlantic";1;1;190942,187856;194679,883856;2014-05-15;2014;"VBI244053_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;245010;1;"91E0_vn";100;"Binnen";"Atlantic";1;1;163965,112856;187172,391856;2011-07-14;2011;"VBI245010_2";"91E0_vn";1;124,157142857143;2,0775091881555;2,0775091881555
"VBI";2;245074;1;"91E0_vn";100;"Buiten";"Atlantic";0,7;1;163942,235856;183179,854856;2011-07-14;2011;"VBI245074_2";"91E0_vn";0,7;59,7625;1;0,7
"VBI";2;245075;1;"9120";70;"Buiten";"Atlantic";1;1;164945,378856;183181,195856;2011-07-08;2011;"VBI245075_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;245085;1;"9120";100;"Buiten";"Atlantic";1;1;166936,449856;182696,933856;1999-05-21;1999;"VBI245085_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;245085;1;"9120";100;"Buiten";"Atlantic";1;1;166936,449856;182696,933856;2011-04-07;2011;"VBI245085_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;245086;1;"9120";80;"Buiten";"Atlantic";1;1;167928,745856;182663,462856;2011-04-07;2011;"VBI245086_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;245086;1;"9120";80;"Buiten";"Atlantic";1;1;167928,745856;182663,462856;1998-08-22;1999;"VBI245086_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;245100;1;"91E0_va";100;"Buiten";"Atlantic";1;1;165942,173856;181679,785856;2011-07-18;2011;"VBI245100_2";"91E0_va";1;106,804761904762;2,02230677678797;2,02230677678797
"VBI";2;245122;1;"91E0_va";100;"Binnen";"Atlantic";1;1;163968,769856;180153,240856;2011-07-15;2011;"VBI245122_2";"91E0_va";1;52,8133333333333;1;1
"VBI";2;245123;1;"9160";100;"Binnen";"Atlantic";1;1;164923,509856;180118,225856;2011-07-15;2011;"VBI245123_2";"9160";1;73,8259259259259;1;1
"VBI";2;245133;1;"9160";100;"Binnen";"Atlantic";1;1;166942,289856;179676,316856;2011-04-04;2011;"VBI245133_2";"9160";1;73,8259259259259;1;1
"VBI";1;245133;1;"9160";100;"Binnen";"Atlantic";1;1;166942,289856;179676,316856;1999-05-21;1999;"VBI245133_1";"9160";1;73,8259259259259;1;1
"VBI";2;245147;1;"91E0_va";100;"Binnen";"Atlantic";1;1;164942,212856;178679,753856;2011-07-15;2011;"VBI245147_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;245147;1;"91E0_va";100;"Binnen";"Atlantic";1;1;164942,212856;178679,753856;1999-05-21;1999;"VBI245147_1";"91E0_va";1;52,8133333333333;1;1
"VBI";2;245148;1;"9160";70;"Binnen";"Atlantic";1;1;165934,102856;178686,080856;2011-07-15;2011;"VBI245148_2";"9160";1;73,8259259259259;1;1
"VBI";1;245148;1;"9160";70;"Binnen";"Atlantic";1;1;165934,102856;178686,080856;1999-05-21;1999;"VBI245148_1";"9160";1;73,8259259259259;1;1
"VBI";2;245159;1;"9160";100;"Binnen";"Atlantic";1;1;168942,158856;178179,912856;2011-04-04;2011;"VBI245159_2";"9160";1;73,8259259259259;1;1
"VBI";2;246009;1;"91E0_vm";80;"Buiten";"Atlantic";1;1;170942,184856;187179,809856;2010-05-20;2010;"VBI246009_2";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";2;246058;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;171950,018856;184138,450856;2010-05-19;2009;"VBI246058_2";"91E0_vn";1;59,7625;1;1
"VBI";2;247004;1;"9190";100;"Buiten";"Atlantic";1;1;181942,2;187679,8;2016-05-24;2016;"VBI247004_2";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";1;247004;1;"9190";100;"Buiten";"Atlantic";1;1;181942,2;187679,8;1999-05-21;1999;"VBI247004_1";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";2;247080;1;"9120";100;"Buiten";"Atlantic";1;1;185942,2;183179,8;2015-07-08;2015;"VBI247080_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;247109;1;"9190";85;"Binnen";"Atlantic";1;1;182942,2;181179,8;2016-04-20;2015;"VBI247109_2";"9190";1;57,19;1;1
"VBI";2;247112;1;"91E0_va";100;"Binnen";"Atlantic";1;1;185942,2;181179,8;2016-04-19;2015;"VBI247112_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;247112;1;"91E0_va";100;"Binnen";"Atlantic";1;1;185942,2;181179,8;1999-06-07;1999;"VBI247112_1";"91E0_va";1;52,8133333333333;1;1
"VBI";2;247120;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;185942,2;180679,8;2015-07-13;2015;"VBI247120_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";1;247120;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;185942,2;180679,8;1999-05-21;1999;"VBI247120_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";1;247127;1;"91E0_vm";70;"Binnen";"Atlantic";1;1;184942,2;180179,8;1999-06-07;1999;"VBI247127_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;247127;1;"91E0_vm";70;"Binnen";"Atlantic";1;1;184942,2;180179,8;2015-07-14;2015;"VBI247127_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";1;247128;1;"9160";70;"Binnen";"Atlantic";1;1;185942,2;180179,8;1999-07-03;1999;"VBI247128_1";"9160";1;73,8259259259259;1;1
"VBI";2;247128;1;"9160";70;"Binnen";"Atlantic";0,74;1;185942,2;180179,8;2015-07-13;2015;"VBI247128_2";"9160";0,74;73,8259259259259;1;0,74
"VBI";1;247135;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;184942,2;179679,8;1999-05-21;1999;"VBI247135_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;247136;1;"9120";100;"Binnen";"Atlantic";1;1;185942,2;179679,8;2015-07-14;2015;"VBI247136_2";"9120";1;61,3330985915493;1;1
"VBI";1;247136;1;"9120";100;"Binnen";"Atlantic";1;1;185942,2;179679,8;1999-05-21;1999;"VBI247136_1";"9120";1;61,3330985915493;1;1
"VBI";2;247143;1;"9160";100;"Binnen";"Atlantic";1;1;184942,2;179179,8;2015-07-14;2015;"VBI247143_2";"9160";1;73,8259259259259;1;1
"VBI";1;247150;1;"9120";100;"Binnen";"Atlantic";1;1;183942,2;178679,8;1999-05-21;1999;"VBI247150_1";"9120";1;61,3330985915493;1;1
"VBI";2;247150;1;"9120";100;"Binnen";"Atlantic";1;1;183942,2;178679,8;2015-07-14;2015;"VBI247150_2";"9120";1;61,3330985915493;1;1
"VBI";2;247158;1;"9120";70;"Binnen";"Atlantic";1;1;183942,2;178179,8;2015-07-14;2015;"VBI247158_2";"9120";1;61,3330985915493;1;1
"VBI";2;248108;1;"91E0_vn";100;"Binnen";"Atlantic";1;1;189966,001856;181172,460856;2015-04-09;2014;"VBI248108_2";"91E0_vn";1;124,157142857143;2,0775091881555;2,0775091881555
"VBI";1;248113;1;"9160";70;"Binnen";"Atlantic";1;1;186942,267856;180679,871856;1999-05-24;1999;"VBI248113_1";"9160";1;73,8259259259259;1;1
"VBI";2;248113;1;"9160";70;"Binnen";"Atlantic";1;1;186942,267856;180679,871856;2015-04-09;2014;"VBI248113_2";"9160";1;73,8259259259259;1;1
"VBI";1;248132;1;"9120";100;"Buiten";"Atlantic";1;1;189949,931856;179680,751856;1999-05-24;1999;"VBI248132_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;248132;1;"9120";100;"Buiten";"Atlantic";1;1;189949,931856;179680,751856;2014-11-03;2014;"VBI248132_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;248135;1;"9160";70;"Buiten";"Atlantic";1;1;192928,483856;179667,556856;1999-05-24;1999;"VBI248135_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;248135;1;"9160";70;"Buiten";"Atlantic";1;1;192928,483856;179667,556856;2015-04-24;2014;"VBI248135_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;251027;1;"91E0_vm";70;"Buiten";"Atlantic";0,72;1;196942,214856;196179,838856;2013-04-30;2013;"VBI251027_2";"91E0_vm";0,72;113,1;1,64381001816766;1,18354321308072
"VBI";2;251112;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;201955,493856;191182,040856;2012-08-13;2012;"VBI251112_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";1;252015;1;"91E0_vm";100;"Buiten";"Atlantic";1;1;208942,178856;197180,065856;1999-06-10;1997;"VBI252015_1";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";1;253145;1;"9120";100;"Buiten";"Atlantic";1;1;210958,646856;188670,761856;1998-05-18;1999;"VBI253145_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;253145;1;"9120";100;"Buiten";"Atlantic";1;1;210958,646856;188670,761856;2010-04-30;2009;"VBI253145_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;253146;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;211905,021856;188765,172856;2009-07-27;2009;"VBI253146_2";"91E0_vn";1;59,7625;1;1
"VBI";1;253146;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;211905,021856;188765,172856;1997-05-29;1997;"VBI253146_1";"91E0_vn";1;59,7625;1;1
"VBI";1;254066;1;"9190";100;"Buiten";"Atlantic";1;1;219942,2;193679,8;1997-06-02;1997;"VBI254066_1";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";2;254066;1;"9190";100;"Buiten";"Atlantic";1;1;219942,2;193679,8;2016-05-11;2016;"VBI254066_2";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";1;254068;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;221942,2;193679,8;1997-05-27;1997;"VBI254068_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;254068;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;221942,2;193679,8;NA;2016;"VBI254068_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";1;254103;1;"9120";100;"Binnen";"Atlantic";1;1;224942,2;191679,8;1997-05-27;1997;"VBI254103_1";"9120";1;61,3330985915493;1;1
"VBI";2;254103;1;"9120";100;"Binnen";"Atlantic";0,92;1;224942,2;191679,8;2015-06-24;2015;"VBI254103_2";"9120";0,92;61,3330985915493;1;0,92
"VBI";2;254110;1;"9120";100;"Binnen";"Atlantic";1;1;223942,2;191179,8;2015-06-23;2015;"VBI254110_2";"9120";1;61,3330985915493;1;1
"VBI";1;254125;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;222942,2;190179,8;1999-06-10;1999;"VBI254125_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;254125;1;"91E0_vm";100;"Binnen";"Atlantic";1;1;222942,2;190179,8;2015-06-25;2015;"VBI254125_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;255017;1;"91E0_vm";100;"Buiten";"Atlantic";1;1;194942,288856;186680,035856;2013-09-02;2013;"VBI255017_2";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";1;255017;1;"91E0_vm";100;"Buiten";"Atlantic";1;1;194942,288856;186680,035856;1999-06-14;1999;"VBI255017_1";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";2;255063;1;"9120";100;"Binnen";"Atlantic";1;1;200942,111856;184179,817856;2012-08-03;2012;"VBI255063_2";"9120";1;61,3330985915493;1;1
"VBI";1;255068;1;"9120";100;"Buiten";"Atlantic";1;1;197942,121856;183679,878856;1999-04-15;1998;"VBI255068_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;255068;1;"9120";100;"Buiten";"Atlantic";1;1;197942,121856;183679,878856;2013-09-02;2013;"VBI255068_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;255105;1;"9120";100;"Buiten";"Atlantic";0,78;1;194942,042856;181179,915856;2013-06-06;2013;"VBI255105_2";"9120";0,78;66,6438016528926;1,08658788131202;0,847538547423373
"VBI";2;255107;1;"9160";70;"Buiten";"Atlantic";1;1;196942,157856;181205,064856;2013-07-01;2013;"VBI255107_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;255123;1;"91E0_va";60;"Buiten";"Atlantic";1;1;196929,199856;180183,304856;2013-07-01;2013;"VBI255123_2";"91E0_va";1;106,804761904762;2,02230677678797;2,02230677678797
"VBI";2;255148;1;"9120";70;"Buiten";"Atlantic";1;1;197942,269856;178679,745856;2013-07-01;2013;"VBI255148_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;255148;1;"9120";70;"Buiten";"Atlantic";1;1;197942,269856;178679,745856;1999-04-15;1999;"VBI255148_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;256047;1;"9190";100;"Buiten";"Atlantic";0,61;1;208941,142856;185180,184856;2010-06-16;2010;"VBI256047_2";"9190";0,61;75,7607142857143;1,32471960632478;0,808078959858117
"VBI";2;256110;1;"9120";70;"Buiten";"Atlantic";1;1;207942,208856;181179,898856;2010-06-02;2010;"VBI256110_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;257003;1;"9190";100;"Binnen";"Atlantic";1;1;212933,258856;187621,888856;2010-05-21;2010;"VBI257003_2";"9190";1;57,19;1;1
"VBI";2;257011;1;"9190";100;"Buiten";"Atlantic";1;1;212942,206856;187179,789856;2010-05-21;2010;"VBI257011_2";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";2;257027;1;"91E0_vm";70;"Buiten";"Atlantic";1;1;212938,819856;186218,500856;2010-05-21;2010;"VBI257027_2";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"VBI";2;257106;1;"9160";100;"Buiten";"Atlantic";1;1;211972,048856;181143,006856;2010-05-04;2010;"VBI257106_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;258029;1;"91E0_vo";100;"Buiten";"Atlantic";0,95;1;222942,2;186179,8;2015-07-06;2015;"VBI258029_2";"91E0_vo";0,95;56,4333333333333;2,03485576923077;1,93311298076923
"VBI";2;258040;1;"91E0_vo";100;"Binnen";"Atlantic";0,96;1;225942,2;185679,8;2015-07-06;2015;"VBI258040_2";"91E0_vo";0,96;27,7333333333333;1;0,96
"VBI";1;258040;1;"91E0_vo";100;"Binnen";"Atlantic";1;1;225942,2;185679,8;1997-06-09;1997;"VBI258040_1";"91E0_vo";1;27,7333333333333;1;1
"VBI";2;258049;1;"91E0_vn";70;"Buiten";"Atlantic";1;1;218942,2;184679,8;2016-05-09;2016;"VBI258049_2";"91E0_vn";1;59,7625;1;1
"VBI";2;258061;1;"9120";70;"Buiten";"Atlantic";1;1;222942,2;184179,8;2015-07-07;2015;"VBI258061_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;258071;1;"9120";100;"Buiten";"Atlantic";0,78;0,858974358974359;224942,2;183679,8;2015-06-18;2015;"VBI258071_2";"9120";0,67;66,6438016528926;1,08658788131202;0,728013880479051
"VBI";1;258071;1;"9120";100;"Buiten";"Atlantic";1;1;224942,2;183679,8;1999-04-26;1999;"VBI258071_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;258076;1;"9120";100;"Binnen";"Atlantic";1;1;221942,2;183179,8;2016-05-10;2016;"VBI258076_2";"9120";1;61,3330985915493;1;1
"VBI";2;261075;1;"9190";100;"Binnen";"Atlantic";1;1;228942,175856;193179,904856;2015-06-23;2015;"VBI261075_2";"9190";1;57,19;1;1
"VBI";2;261108;1;"9190";50;"Buiten";"Atlantic";1;1;229939,431856;191192,507856;2015-06-12;2015;"VBI261108_2";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";2;261126;1;"9190";100;"Binnen";"Atlantic";1;1;231942,202856;190179,788856;2014-05-16;2014;"VBI261126_2";"9190";1;57,19;1;1
"VBI";2;261144;1;"91E0_vo";100;"Binnen";"Atlantic";0,99;1;233942,176856;189179,753856;2014-06-17;2014;"VBI261144_2";"91E0_vo";0,99;27,7333333333333;1;0,99
"VBI";2;262049;1;"9190";70;"Binnen";"Atlantic";1;1;234942,167856;194679,805856;2013-06-25;2013;"VBI262049_2";"9190";1;57,19;1;1
"VBI";1;262049;1;"9190";70;"Binnen";"Atlantic";1;1;234942,167856;194679,805856;1997-07-02;1998;"VBI262049_1";"9190";1;57,19;1;1
"VBI";1;262083;1;"91E0_vm";60;"Binnen";"Atlantic";1;1;236942,228856;192679,889856;1998-04-30;1998;"VBI262083_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;262083;1;"91E0_vm";60;"Binnen";"Atlantic";0,93;1;236942,228856;192679,889856;2013-06-03;2013;"VBI262083_2";"91E0_vm";0,93;68,8035714285714;1;0,93
"VBI";2;263017;1;"91E0_vm";80;"Binnen";"Atlantic";1;1;243017,966856;196646,960856;2011-07-07;2011;"VBI263017_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";1;263017;1;"91E0_vm";80;"Binnen";"Atlantic";1;1;243017,966856;196646,960856;1999-08-03;1999;"VBI263017_1";"91E0_vm";1;68,8035714285714;1;1
