"";"ID";"Habitattype";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Belang";"Kwaliteitsniveau";"BeoordelingID";"Status_indicator";"Verschilscore"
"322";"TR190870.1_19/08/2010";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"323";"TR190870.1_19/08/2010";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;FALSE;-1
"324";"TR190870.1_19/08/2010";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;TRUE;0,961734966666667
"325";"TR190870.1_19/08/2010";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,995
"326";"TR190870.1_19/08/2010";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"327";"TR190870.1_19/08/2010";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;TRUE;0,737984944419549
"328";"TR190870.1_19/08/2010";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;FALSE;-1
"329";"TR190870.1_19/08/2010";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;TRUE;0,961734966666667
"330";"TR190870.1_19/08/2010";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;5e-04
"331";"TR190870.1_30/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,933072558769236
"332";"TR190870.1_30/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"333";"TR190870.1_30/07/2013";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"334";"TR190870.1_30/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;TRUE;0,998333333333333
"335";"TR190870.1_30/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;1
"336";"TR190870.1_30/07/2013";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"337";"TR190870.1_30/07/2013";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;TRUE;0,843835970461552
"338";"TR190870.1_30/07/2013";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;FALSE;-0,5
"339";"TR190870.1_30/07/2013";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;TRUE;0,998333333333333
"340";"TR190870.1_30/07/2013";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;TRUE;0
"341";"TR262200.1_12/09/2007";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,695815558928571
"342";"TR262200.1_12/09/2007";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;FALSE;NA
"343";"TR262200.1_12/09/2007";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"344";"TR262200.1_12/09/2007";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;-0,464285714285714
"345";"TR262200.1_12/09/2007";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;FALSE;-0,583333333333333
"346";"TR262200.1_12/09/2007";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"347";"TR262200.1_12/09/2007";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;0,290236304166666
"348";"TR262200.1_12/09/2007";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;FALSE;-0,5
"349";"TR262200.1_12/09/2007";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;-0,464285714285714
"350";"TR262200.1_12/09/2007";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,625
"351";"TR262200.1_15/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,60236102544692
"352";"TR262200.1_15/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"353";"TR262200.1_15/07/2010";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"354";"TR262200.1_15/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;-0,830526785714286
"355";"TR262200.1_15/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;FALSE;-0,861111111111111
"356";"TR262200.1_15/07/2010";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"357";"TR262200.1_15/07/2010";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;0,0721757260428128
"358";"TR262200.1_15/07/2010";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"359";"TR262200.1_15/07/2010";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;-0,830526785714286
"360";"TR262200.1_15/07/2010";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,875
"361";"TR262200.1_17/08/2016";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;FALSE;-0,203616353882694
"362";"TR262200.1_17/08/2016";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"363";"TR262200.1_17/08/2016";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;FALSE;-1
"364";"TR262200.1_17/08/2016";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;TRUE;0,8173683
"365";"TR262200.1_17/08/2016";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,5501
"366";"TR262200.1_17/08/2016";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"367";"TR262200.1_17/08/2016";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;-0,658692723092583
"368";"TR262200.1_17/08/2016";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;FALSE;-1
"369";"TR262200.1_17/08/2016";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;TRUE;0,8173683
"370";"TR262200.1_17/08/2016";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,04499
"371";"TR262200.1_22/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;FALSE;-0,0695157841525888
"372";"TR262200.1_22/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"373";"TR262200.1_22/07/2013";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"374";"TR262200.1_22/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;-0,642946428571429
"375";"TR262200.1_22/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;FALSE;-0,583333333333333
"376";"TR262200.1_22/07/2013";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"377";"TR262200.1_22/07/2013";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;-0,60122105035111
"378";"TR262200.1_22/07/2013";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"379";"TR262200.1_22/07/2013";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;-0,642946428571429
"380";"TR262200.1_22/07/2013";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,625
"381";"TR262200.2_15/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,702253699168746
"382";"TR262200.2_15/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"383";"TR262200.2_15/07/2010";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"384";"TR262200.2_15/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;TRUE;0,965
"385";"TR262200.2_15/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;1
"386";"TR262200.2_15/07/2010";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"387";"TR262200.2_15/07/2010";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;0,305258631393741
"388";"TR262200.2_15/07/2010";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"389";"TR262200.2_15/07/2010";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;TRUE;0,965
"390";"TR262200.2_15/07/2010";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;TRUE;0
"391";"TR262200.2_22/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,762648055843332
"392";"TR262200.2_22/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"393";"TR262200.2_22/07/2013";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"394";"TR262200.2_22/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;TRUE;0,998333333333333
"395";"TR262200.2_22/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,995
"396";"TR262200.2_22/07/2013";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"397";"TR262200.2_22/07/2013";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;TRUE;0,446178796967775
"398";"TR262200.2_22/07/2013";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"399";"TR262200.2_22/07/2013";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;TRUE;0,998333333333333
"400";"TR262200.2_22/07/2013";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;5e-04
"401";"TR274000.1_18/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,514571137674474
"402";"TR274000.1_18/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"403";"TR274000.1_18/07/2013";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;FALSE;-1
"404";"TR274000.1_18/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;0,380531666666666
"405";"TR274000.1_18/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,65
"406";"TR274000.1_18/07/2013";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"407";"TR274000.1_18/07/2013";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;-0,0568574337540973
"408";"TR274000.1_18/07/2013";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;FALSE;-1
"409";"TR274000.1_18/07/2013";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;0,380531666666666
"410";"TR274000.1_18/07/2013";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,035
"411";"TR274000.1_6/08/2007";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,603179317224645
"412";"TR274000.1_6/08/2007";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"413";"TR274000.1_6/08/2007";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"414";"TR274000.1_6/08/2007";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;0,290236304166666
"415";"TR274000.1_6/08/2007";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,995
"416";"TR274000.1_6/08/2007";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"417";"TR274000.1_6/08/2007";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;0,0740850735241723
"418";"TR274000.1_6/08/2007";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"419";"TR274000.1_6/08/2007";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;0,290236304166666
"420";"TR274000.1_6/08/2007";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;5e-04
"421";"TR274000.1_8/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,307944067429821
"422";"TR274000.1_8/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"423";"TR274000.1_8/07/2010";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"424";"TR274000.1_8/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;-0,0261447400000002
"425";"TR274000.1_8/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,792005
"426";"TR274000.1_8/07/2010";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"427";"TR274000.1_8/07/2010";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;-0,26348450399875
"428";"TR274000.1_8/07/2010";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"429";"TR274000.1_8/07/2010";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;-0,0261447400000002
"430";"TR274000.1_8/07/2010";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,0207995
"431";"TR274000.2_18/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;FALSE;0,0162642137035604
"432";"TR274000.2_18/07/2013";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"433";"TR274000.2_18/07/2013";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"434";"TR274000.2_18/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;-0,235096026785714
"435";"TR274000.2_18/07/2013";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,8901
"436";"TR274000.2_18/07/2013";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"437";"TR274000.2_18/07/2013";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;-0,555164357725011
"438";"TR274000.2_18/07/2013";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"439";"TR274000.2_18/07/2013";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;-0,235096026785714
"440";"TR274000.2_18/07/2013";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,01099
"441";"TR274000.2_4/06/2010";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,702338080543232
"442";"TR274000.2_4/06/2010";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"443";"TR274000.2_4/06/2010";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0,0357142857142857
"444";"TR274000.2_4/06/2010";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;0,330230821281666
"445";"TR274000.2_4/06/2010";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,990005
"446";"TR274000.2_4/06/2010";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"447";"TR274000.2_4/06/2010";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;0,305455521267542
"448";"TR274000.2_4/06/2010";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"449";"TR274000.2_4/06/2010";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;0,330230821281666
"450";"TR274000.2_4/06/2010";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,000999499999999987
"451";"TR274000.2_7/08/2007";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;TRUE;0,707181309786359
"452";"TR274000.2_7/08/2007";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"453";"TR274000.2_7/08/2007";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"454";"TR274000.2_7/08/2007";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;-0,0865513392857144
"455";"TR274000.2_7/08/2007";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;FALSE;-0,0555555555555556
"456";"TR274000.2_7/08/2007";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"457";"TR274000.2_7/08/2007";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;TRUE;0,316756389501504
"458";"TR274000.2_7/08/2007";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"459";"TR274000.2_7/08/2007";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;-0,0865513392857144
"460";"TR274000.2_7/08/2007";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,15
"461";"TR274000.2_8/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;FALSE;0,0351972706260102
"462";"TR274000.2_8/07/2010";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"463";"TR274000.2_8/07/2010";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"464";"TR274000.2_8/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;FALSE;-0,144130077925893
"465";"TR274000.2_8/07/2010";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,792005
"466";"TR274000.2_8/07/2010";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"467";"TR274000.2_8/07/2010";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;-0,536231300802561
"468";"TR274000.2_8/07/2010";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"469";"TR274000.2_8/07/2010";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;FALSE;-0,144130077925893
"470";"TR274000.2_8/07/2010";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,0207995
"471";"TR274000.3_17/06/2010";"3260";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";"zb";1;287;FALSE;0,218853409630962
"472";"TR274000.3_17/06/2010";"3260";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";"b";1;291;TRUE;NA
"473";"TR274000.3_17/06/2010";"3260";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";"b";1;294;TRUE;0
"474";"TR274000.3_17/06/2010";"3260";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";"zb";1;1315;TRUE;0,419392944906667
"475";"TR274000.3_17/06/2010";"3260";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";"zb";1;290;TRUE;0,990005
"476";"TR274000.3_17/06/2010";"3260";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1294;NA;NA
"477";"TR274000.3_17/06/2010";"3260";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1291;FALSE;-0,35257516179761
"478";"TR274000.3_17/06/2010";"3260";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1290;TRUE;0
"479";"TR274000.3_17/06/2010";"3260";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1295;TRUE;0,419392944906667
"480";"TR274000.3_17/06/2010";"3260";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1287;FALSE;0,000999499999999987
