"IDPlots";"Habitattype";"Gebied";"SBZH";"Regio";"ID";"Date";"HabCode";"Jaar";"nOpnamesPlot";"OpnameNr";"RecentsteOpname";"DatasetToestand";"DatasetTrend";"PlotWeightToestand";"StratumWeightToestand";"WeightCombToestand";"PlotWeightTrend";"StratumWeightTrend";"WeightCombTrend"
"gd_04";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017100113000118";2013-07-25;"2190";2013;2;2;TRUE;TRUE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_02";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017100113000113";2009-06-24;"2190";2009;3;1;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_02";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017100113000114";2013-07-25;"2190";2013;3;2;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_02";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017112913441624";2016-12-31;"2190";2016;3;3;TRUE;TRUE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_01";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017100113000111";2009-06-24;"2190";2009;3;1;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_01";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017100113000112";2013-07-25;"2190";2013;3;2;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_01";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017112114044921";2017-12-31;"2190";2017;3;3;TRUE;TRUE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_03";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017100113000115";2009-06-24;"2190";2009;3;1;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_03";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017100113000116";2013-07-25;"2190";2013;3;2;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"gd_03";"2190_mp";"Groenendijk";"Binnen";"Atlantic";"IV2017112914021174";2016-12-31;"2190";2016;3;3;TRUE;TRUE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"ov_02";"2190_mp";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000602";2008-09-03;"2190";2008;2;1;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"ov_02";"2190_mp";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000603";2012-06-25;"2190";2012;2;2;TRUE;TRUE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"ov_01";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000600";2008-09-03;"2130_hd";2008;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_01";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000601";2013-08-08;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_05";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000609";2007-08-31;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_05";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000610";2012-06-25;"2130_hd";2012;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_03";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000604";2008-09-03;"2130_hd";2008;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_03";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000605";2013-05-29;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_04";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000606";2007-08-31;"2130_hd";2007;3;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_04";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000607";2012-06-25;"2130_hd";2012;3;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_04";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000608";2015-07-30;"2130_hd";2015;3;3;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ka_02";"2190_mp";"Karthuizerduinen";"Binnen";"Atlantic";"IV2017100113000493";2009-06-25;"2190_mp";2009;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"ka_02";"2190_mp";"Karthuizerduinen";"Binnen";"Atlantic";"IV2017100113000494";2013-07-26;"2190_mp";2013;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"ka_02";"2190_mp";"Karthuizerduinen";"Binnen";"Atlantic";"IV2017112914520956";2016-12-31;"2190_mp";2016;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"ka_01";"2160";"Karthuizerduinen";"Binnen";"Atlantic";"IV2017100113000491";2009-07-24;"2160";2009;2;1;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"ka_01";"2160";"Karthuizerduinen";"Binnen";"Atlantic";"IV2017100113000492";2013-08-08;"2160";2013;2;2;TRUE;TRUE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"zb_02";"2160";"Zeebermduinen";"Binnen";"Atlantic";"IV2017100113001526";2009-06-15;"2160";2009;2;1;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"zb_02";"2160";"Zeebermduinen";"Binnen";"Atlantic";"IV2017100113001527";2014-06-30;"2160";2014;2;2;TRUE;TRUE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"zb_04";"2130_hd";"Zeebermduinen";"Binnen";"Atlantic";"IV2017100113001530";2007-07-10;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"zb_04";"2130_hd";"Zeebermduinen";"Binnen";"Atlantic";"IV2017100113001531";2014-08-08;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"zb_05";"2130_hd";"Zeebermduinen";"Binnen";"Atlantic";"IV2017100113001532";2007-07-10;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"zb_05";"2130_hd";"Zeebermduinen";"Binnen";"Atlantic";"IV2017100113001533";2013-05-29;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ty_09";"2190_mp";"Ter Yde";"Binnen";"Atlantic";"IV2017100113000656";2009-06-25;"2190_mp";2009;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"ty_09";"2190_mp";"Ter Yde";"Binnen";"Atlantic";"IV2017100113000657";2014-06-25;"2190_mp";2014;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"ty_09";"2190_mp";"Ter Yde";"Binnen";"Atlantic";"IV2017112114255021";2017-12-31;"2190_mp";2017;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"hs_01";"2190_mp";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000231";2007-08-10;"2190_mp";2007;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"hs_01";"2190_mp";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000232";2012-07-16;"2190_mp";2012;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"hs_01";"2190_mp";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000233";2015-07-28;"2190_mp";2015;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000280";1997-09-03;"2130_hd";1997;8;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000281";1998-03-02;"2130_hd";1998;8;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000282";1998-06-15;"2130_hd";1998;8;3;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000283";2000-07-03;"2130_hd";2000;8;4;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000284";2002-09-11;"2130_hd";2002;8;5;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000285";2004-09-06;"2130_hd";2004;8;6;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000286";2006-07-12;"2130_hd";2006;8;7;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_17";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000287";2012-07-19;"2130_hd";2012;8;8;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000288";1997-09-03;"2130_hd";1997;8;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000289";1998-03-02;"2130_hd";1998;8;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000290";1998-06-15;"2130_hd";1998;8;3;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000291";2000-06-26;"2130_hd";2000;8;4;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000292";2002-09-11;"2130_hd";2002;8;5;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000293";2004-09-07;"2130_hd";2004;8;6;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000294";2006-07-12;"2130_hd";2006;8;7;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_18";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000295";2012-07-17;"2130_hd";2012;8;8;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000296";1997-08-06;"2130_hd";1997;8;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000297";1998-03-02;"2130_hd";1998;8;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000298";1998-06-15;"2130_hd";1998;8;3;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000299";2000-06-26;"2130_hd";2000;8;4;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000300";2002-09-11;"2130_hd";2002;8;5;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000301";2004-09-06;"2130_hd";2004;8;6;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000302";2006-07-07;"2130_hd";2006;8;7;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_19";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000303";2012-07-16;"2130_hd";2012;8;8;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_16";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000273";1998-03-02;"2130_hd";1998;7;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_16";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000274";1998-06-15;"2130_hd";1998;7;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_16";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000275";2000-07-03;"2130_hd";2000;7;3;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_16";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000276";2002-09-11;"2130_hd";2002;7;4;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_16";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000277";2004-09-06;"2130_hd";2004;7;5;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_16";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000278";2006-07-17;"2130_hd";2006;7;6;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_16";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000279";2012-07-16;"2130_hd";2012;7;7;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_08";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000258";2007-08-10;"2130_hd";2007;3;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_08";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000259";2012-07-16;"2130_hd";2012;3;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_08";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000260";2015-07-28;"2130_hd";2015;3;3;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000248";1997-08-05;"2130_hd";1997;8;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000249";1998-03-18;"2130_hd";1998;8;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000250";1998-06-15;"2130_hd";1998;8;3;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000251";2000-06-26;"2130_hd";2000;8;4;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000252";2002-07-19;"2130_hd";2002;8;5;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000253";2004-09-16;"2130_hd";2004;8;6;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000254";2006-07-17;"2130_hd";2006;8;7;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_06";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000255";2012-07-18;"2130_hd";2012;8;8;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000240";1997-07-29;"2160";1997;8;1;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000241";1998-03-18;"2160";1998;8;2;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000242";1998-06-15;"2160";1998;8;3;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000243";2000-06-26;"2160";2000;8;4;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000244";2002-07-19;"2160";2002;8;5;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000245";2004-09-16;"2160";2004;8;6;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000246";2006-07-17;"2160";2006;8;7;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_05";"2160";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000247";2012-07-25;"2160";2012;8;8;TRUE;TRUE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"hs_07";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000256";2009-04-29;"2130_hd";2009;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_07";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000257";2014-04-23;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_10";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000262";2007-08-10;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_10";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000263";2015-05-26;"2130_hd";2015;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_03";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000236";2007-08-10;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_03";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000237";2013-06-05;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_11";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000264";2007-08-29;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_11";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000265";2014-07-30;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_02";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000234";2007-08-10;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_02";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000235";2014-07-17;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_15";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000271";2007-08-29;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"hs_15";"2130_hd";"Houtsaegerduinen";"Binnen";"Atlantic";"IV2017100113000272";2012-07-16;"2130_hd";2012;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_17";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000598";2008-06-05;"2130_hd";2008;3;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_17";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000599";2012-05-23;"2130_hd";2012;3;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_17";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017112810593876";2016-12-31;"2130_hd";2016;3;3;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_10";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000584";2007-08-22;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_10";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000585";2014-06-27;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_08";"2160";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000580";2007-08-22;"2160";2007;2;1;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"oh_08";"2160";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000581";2014-06-27;"2160";2014;2;2;TRUE;TRUE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"oh_12";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000588";2007-08-22;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_12";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000589";2014-04-09;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_06";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000577";2007-08-22;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_06";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000578";2014-04-09;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_09";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000582";2007-08-22;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_09";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000583";2014-04-09;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_05";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000575";2007-08-22;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_05";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000576";2012-07-17;"2130_hd";2012;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_11";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000586";2009-08-27;"2130_hd";2009;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"oh_11";"2130_hd";"Oosthoek";"Binnen";"Atlantic";"IV2017100113000587";2014-04-09;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"gb_02";"2130_had";"Garzebekeveld";"Binnen";"Atlantic";"IV2017100113000108";2008-06-05;"2130_had";2008;1;1;TRUE;FALSE;FALSE;1;4,3448275862069;4,3448275862069;1;6,3;6,3
"gb_03";"2130_hd";"Garzebekeveld";"Binnen";"Atlantic";"IV2017100113000109";2009-06-02;"2130_hd";2009;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
