"Scenario";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"PlotWeight";"StratumWeight";"WeightComb"
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617095027";"736949";"1330";"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";65;6,62466184943237;4,30603020213104
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617282387";"212661";"1330";"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";90;6,62466184943237;5,96219566448914
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010617430082";"801793";"1330";"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010618124978";"540341";"1330";"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";85;6,62466184943237;5,63096257201752
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";FALSE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";FALSE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";FALSE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";FALSE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010911112595";"2438198";"6230";"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";FALSE;"zb";"Binnen";50;2,27842490061699;1,13921245030849
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010915000761";"17475649";"6410";"6410_ve";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";FALSE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";FALSE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017010922050123";"2664513";"6410";"6410_ve";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;3,07492932108213;3,07492932108213
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Verstoring";"verbossing/verstruweling";FALSE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Verstoring";"verbossing";FALSE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";40;9,17159716811805;3,66863886724722
"Cirkelplot";"IV2017011212263384";"323154";"6230";"6230_hn";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";40;9,17159716811805;3,66863886724722
