"Meetnet";"Periode";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Phab";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI256110_2";256110;"9120";"9120";70;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257003_2";257003;"9190";"9190";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257011_2";257011;"9190";"9190";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257027_2";257027;"91E0";"91E0_vm";70;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Buiten";"Atlantic";1;113,1;1,64381001816766
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI257106_2";257106;"9160";"9160";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;76,021052631579;1,02973381881936
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";2;"VBI258029_2";258029;"91E0";"91E0_vo";100;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Buiten";"Atlantic";0,95;56,4333333333333;1,93311298076923
"VBI";1;"VBI258040_1";258040;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;27,7333333333333;1
"VBI";1;"VBI258040_1";258040;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";1;27,7333333333333;1
"VBI";1;"VBI258040_1";258040;"91E0";"91E0_vo";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;27,7333333333333;1
